member_id,date,amount,plan_type
94,2024-06-16,100,monthly
94,2024-07-16,100,monthly
94,2024-08-15,100,monthly
94,2024-09-14,100,monthly
94,2024-10-14,100,monthly
94,2024-11-13,100,monthly
94,2024-12-13,100,monthly
95,2019-04-17,100,monthly
95,2019-05-17,100,monthly
95,2019-06-16,100,monthly
95,2019-07-16,100,monthly
95,2019-08-15,100,monthly
95,2019-09-14,100,monthly
95,2019-10-14,100,monthly
95,2019-11-13,100,monthly
95,2019-12-13,100,monthly
95,2020-01-12,100,monthly
95,2020-02-11,100,monthly
95,2020-03-12,100,monthly
95,2020-04-11,100,monthly
95,2020-05-11,100,monthly
95,2020-06-10,100,monthly
95,2020-07-10,100,monthly
95,2020-08-09,100,monthly
95,2020-09-08,100,monthly
95,2020-10-08,100,monthly
95,2020-11-07,100,monthly
95,2020-12-07,100,monthly
95,2021-01-06,100,monthly
95,2021-02-05,100,monthly
95,2021-03-07,100,monthly
95,2021-04-06,100,monthly
95,2021-05-06,100,monthly
95,2021-06-05,100,monthly
95,2021-07-05,100,monthly
95,2021-08-04,100,monthly
95,2021-09-03,100,monthly
95,2021-10-03,100,monthly
95,2021-11-02,100,monthly
95,2021-12-02,100,monthly
95,2022-01-01,100,monthly
95,2022-01-31,100,monthly
95,2022-03-02,100,monthly
95,2022-04-01,100,monthly
95,2022-05-01,100,monthly
95,2022-05-31,100,monthly
95,2022-06-30,100,monthly
95,2022-07-30,100,monthly
95,2022-08-29,100,monthly
95,2022-09-28,100,monthly
95,2022-10-28,100,monthly
95,2022-11-27,100,monthly
95,2022-12-27,100,monthly
95,2023-01-26,100,monthly
95,2023-02-25,100,monthly
95,2023-03-27,100,monthly
95,2023-04-26,100,monthly
95,2023-05-26,100,monthly
95,2023-06-25,100,monthly
95,2023-07-25,100,monthly
95,2023-08-24,100,monthly
95,2023-09-23,100,monthly
95,2023-10-23,100,monthly
95,2023-11-22,100,monthly
95,2023-12-22,100,monthly
95,2024-01-21,100,monthly
95,2024-02-20,100,monthly
95,2024-03-21,100,monthly
95,2024-04-20,100,monthly
95,2024-05-20,100,monthly
95,2024-06-19,100,monthly
95,2024-07-19,100,monthly
95,2024-08-18,100,monthly
95,2024-09-17,100,monthly
95,2024-10-17,100,monthly
95,2024-11-16,100,monthly
95,2024-12-16,100,monthly
96,2020-11-23,100,monthly
96,2020-12-23,100,monthly
96,2021-01-22,100,monthly
96,2021-02-21,100,monthly
96,2021-03-23,100,monthly
96,2021-04-22,100,monthly
96,2021-05-22,100,monthly
96,2021-06-21,100,monthly
96,2021-07-21,100,monthly
96,2021-08-20,100,monthly
96,2021-09-19,100,monthly
96,2021-10-19,100,monthly
96,2021-11-18,100,monthly
96,2021-12-18,100,monthly
96,2022-01-17,100,monthly
96,2022-02-16,100,monthly
96,2022-03-18,100,monthly
96,2022-04-17,100,monthly
96,2022-05-17,100,monthly
96,2022-06-16,100,monthly
96,2022-07-16,100,monthly
96,2022-08-15,100,monthly
96,2022-09-14,100,monthly
96,2022-10-14,100,monthly
96,2022-11-13,100,monthly
96,2022-12-13,100,monthly
96,2023-01-12,100,monthly
96,2023-02-11,100,monthly
96,2023-03-13,100,monthly
96,2023-04-12,100,monthly
96,2023-05-12,100,monthly
96,2023-06-11,100,monthly
96,2023-07-11,100,monthly
96,2023-08-10,100,monthly
96,2023-09-09,100,monthly
96,2023-10-09,100,monthly
96,2023-11-08,100,monthly
96,2023-12-08,100,monthly
96,2024-01-07,100,monthly
96,2024-02-06,100,monthly
96,2024-03-07,100,monthly
96,2024-04-06,100,monthly
96,2024-05-06,100,monthly
96,2024-06-05,100,monthly
96,2024-07-05,100,monthly
96,2024-08-04,100,monthly
96,2024-09-03,100,monthly
96,2024-10-03,100,monthly
96,2024-11-02,100,monthly
96,2024-12-02,100,monthly
97,2023-11-03,270,quarterly
97,2024-02-01,270,quarterly
97,2024-05-01,270,quarterly
97,2024-07-30,270,quarterly
97,2024-10-28,270,quarterly
98,2022-03-19,100,monthly
98,2022-04-18,100,monthly
98,2022-05-18,100,monthly
98,2022-06-17,100,monthly
98,2022-07-17,100,monthly
98,2022-08-16,100,monthly
98,2022-09-15,100,monthly
98,2022-10-15,100,monthly
98,2022-11-14,100,monthly
98,2022-12-14,100,monthly
98,2023-01-13,100,monthly
98,2023-02-12,100,monthly
98,2023-03-14,100,monthly
99,2024-12-17,270,quarterly
100,2020-10-30,100,monthly
100,2020-11-29,100,monthly
100,2020-12-29,100,monthly
100,2021-01-28,100,monthly
100,2021-02-27,100,monthly
100,2021-03-29,100,monthly
100,2021-04-28,100,monthly
100,2021-05-28,100,monthly
100,2021-06-27,100,monthly
100,2021-07-27,100,monthly
100,2021-08-26,100,monthly
100,2021-09-25,100,monthly
100,2021-10-25,100,monthly
100,2021-11-24,100,monthly
100,2021-12-24,100,monthly
100,2022-01-23,100,monthly
100,2022-02-22,100,monthly
100,2022-03-24,100,monthly
100,2022-04-23,100,monthly
100,2022-05-23,100,monthly
100,2022-06-22,100,monthly
100,2022-07-22,100,monthly
100,2022-08-21,100,monthly
100,2022-09-20,100,monthly
100,2022-10-20,100,monthly
100,2022-11-19,100,monthly
100,2022-12-19,100,monthly
100,2023-01-18,100,monthly
100,2023-02-17,100,monthly
100,2023-03-19,100,monthly
100,2023-04-18,100,monthly
100,2023-05-18,100,monthly
100,2023-06-17,100,monthly
100,2023-07-17,100,monthly
100,2023-08-16,100,monthly
100,2023-09-15,100,monthly
100,2023-10-15,100,monthly
100,2023-11-14,100,monthly
100,2023-12-14,100,monthly
100,2024-01-13,100,monthly
100,2024-02-12,100,monthly
100,2024-03-13,100,monthly
100,2024-04-12,100,monthly
100,2024-05-12,100,monthly
100,2024-06-11,100,monthly
100,2024-07-11,100,monthly
100,2024-08-10,100,monthly
100,2024-09-09,100,monthly
100,2024-10-09,100,monthly
100,2024-11-08,100,monthly
100,2024-12-08,100,monthly
101,2018-07-06,100,monthly
101,2018-08-05,100,monthly
101,2018-09-04,100,monthly
101,2018-10-04,100,monthly
101,2018-11-03,100,monthly
101,2018-12-03,100,monthly
101,2019-01-02,100,monthly
101,2019-02-01,100,monthly
101,2019-03-03,100,monthly
101,2019-04-02,100,monthly
101,2019-05-02,100,monthly
101,2019-06-01,100,monthly
101,2019-07-01,100,monthly
101,2019-07-31,100,monthly
101,2019-08-30,100,monthly
101,2019-09-29,100,monthly
101,2019-10-29,100,monthly
101,2019-11-28,100,monthly
101,2019-12-28,100,monthly
101,2020-01-27,100,monthly
101,2020-02-26,100,monthly
101,2020-03-27,100,monthly
101,2020-04-26,100,monthly
101,2020-05-26,100,monthly
101,2020-06-25,100,monthly
101,2020-07-25,100,monthly
101,2020-08-24,100,monthly
101,2020-09-23,100,monthly
101,2020-10-23,100,monthly
101,2020-11-22,100,monthly
101,2020-12-22,100,monthly
101,2021-01-21,100,monthly
101,2021-02-20,100,monthly
101,2021-03-22,100,monthly
101,2021-04-21,100,monthly
101,2021-05-21,100,monthly
101,2021-06-20,100,monthly
101,2021-07-20,100,monthly
101,2021-08-19,100,monthly
101,2021-09-18,100,monthly
101,2021-10-18,100,monthly
101,2021-11-17,100,monthly
101,2021-12-17,100,monthly
101,2022-01-16,100,monthly
101,2022-02-15,100,monthly
101,2022-03-17,100,monthly
101,2022-04-16,100,monthly
101,2022-05-16,100,monthly
101,2022-06-15,100,monthly
101,2022-07-15,100,monthly
101,2022-08-14,100,monthly
101,2022-09-13,100,monthly
101,2022-10-13,100,monthly
101,2022-11-12,100,monthly
101,2022-12-12,100,monthly
101,2023-01-11,100,monthly
101,2023-02-10,100,monthly
101,2023-03-12,100,monthly
101,2023-04-11,100,monthly
101,2023-05-11,100,monthly
101,2023-06-10,100,monthly
101,2023-07-10,100,monthly
101,2023-08-09,100,monthly
101,2023-09-08,100,monthly
101,2023-10-08,100,monthly
101,2023-11-07,100,monthly
101,2023-12-07,100,monthly
101,2024-01-06,100,monthly
101,2024-02-05,100,monthly
101,2024-03-06,100,monthly
101,2024-04-05,100,monthly
101,2024-05-05,100,monthly
101,2024-06-04,100,monthly
101,2024-07-04,100,monthly
101,2024-08-03,100,monthly
101,2024-09-02,100,monthly
101,2024-10-02,100,monthly
101,2024-11-01,100,monthly
101,2024-12-01,100,monthly
101,2024-12-31,100,monthly
102,2024-08-06,100,monthly
102,2024-09-05,100,monthly
102,2024-10-05,100,monthly
102,2024-11-04,100,monthly
103,2019-05-08,100,monthly
103,2019-06-07,100,monthly
103,2019-07-07,100,monthly
103,2019-08-06,100,monthly
103,2019-09-05,100,monthly
103,2019-10-05,100,monthly
103,2019-11-04,100,monthly
103,2019-12-04,100,monthly
103,2020-01-03,100,monthly
103,2020-02-02,100,monthly
103,2020-03-03,100,monthly
103,2020-04-02,100,monthly
103,2020-05-02,100,monthly
103,2020-06-01,100,monthly
103,2020-07-01,100,monthly
103,2020-07-31,100,monthly
103,2020-08-30,100,monthly
103,2020-09-29,100,monthly
103,2020-10-29,100,monthly
103,2020-11-28,100,monthly
103,2020-12-28,100,monthly
103,2021-01-27,100,monthly
103,2021-02-26,100,monthly
103,2021-03-28,100,monthly
103,2021-04-27,100,monthly
103,2021-05-27,100,monthly
103,2021-06-26,100,monthly
103,2021-07-26,100,monthly
103,2021-08-25,100,monthly
103,2021-09-24,100,monthly
103,2021-10-24,100,monthly
103,2021-11-23,100,monthly
103,2021-12-23,100,monthly
103,2022-01-22,100,monthly
103,2022-02-21,100,monthly
103,2022-03-23,100,monthly
103,2022-04-22,100,monthly
103,2022-05-22,100,monthly
103,2022-06-21,100,monthly
103,2022-07-21,100,monthly
103,2022-08-20,100,monthly
103,2022-09-19,100,monthly
103,2022-10-19,100,monthly
103,2022-11-18,100,monthly
103,2022-12-18,100,monthly
103,2023-01-17,100,monthly
103,2023-02-16,100,monthly
103,2023-03-18,100,monthly
103,2023-04-17,100,monthly
103,2023-05-17,100,monthly
103,2023-06-16,100,monthly
103,2023-07-16,100,monthly
103,2023-08-15,100,monthly
103,2023-09-14,100,monthly
103,2023-10-14,100,monthly
103,2023-11-13,100,monthly
103,2023-12-13,100,monthly
103,2024-01-12,100,monthly
103,2024-02-11,100,monthly
103,2024-03-12,100,monthly
103,2024-04-11,100,monthly
103,2024-05-11,100,monthly
103,2024-06-10,100,monthly
103,2024-07-10,100,monthly
103,2024-08-09,100,monthly
104,2020-12-24,100,monthly
104,2021-01-23,100,monthly
104,2021-02-22,100,monthly
104,2021-03-24,100,monthly
104,2021-04-23,100,monthly
104,2021-05-23,100,monthly
104,2021-06-22,100,monthly
104,2021-07-22,100,monthly
104,2021-08-21,100,monthly
104,2021-09-20,100,monthly
104,2021-10-20,100,monthly
104,2021-11-19,100,monthly
104,2021-12-19,100,monthly
104,2022-01-18,100,monthly
104,2022-02-17,100,monthly
104,2022-03-19,100,monthly
104,2022-04-18,100,monthly
104,2022-05-18,100,monthly
104,2022-06-17,100,monthly
104,2022-07-17,100,monthly
104,2022-08-16,100,monthly
104,2022-09-15,100,monthly
104,2022-10-15,100,monthly
104,2022-11-14,100,monthly
104,2022-12-14,100,monthly
104,2023-01-13,100,monthly
104,2023-02-12,100,monthly
104,2023-03-14,100,monthly
104,2023-04-13,100,monthly
104,2023-05-13,100,monthly
104,2023-06-12,100,monthly
104,2023-07-12,100,monthly
104,2023-08-11,100,monthly
104,2023-09-10,100,monthly
104,2023-10-10,100,monthly
104,2023-11-09,100,monthly
104,2023-12-09,100,monthly
104,2024-01-08,100,monthly
104,2024-02-07,100,monthly
104,2024-03-08,100,monthly
104,2024-04-07,100,monthly
104,2024-05-07,100,monthly
104,2024-06-06,100,monthly
104,2024-07-06,100,monthly
104,2024-08-05,100,monthly
104,2024-09-04,100,monthly
104,2024-10-04,100,monthly
104,2024-11-03,100,monthly
104,2024-12-03,100,monthly
105,2023-02-27,100,monthly
105,2023-03-29,100,monthly
105,2023-04-28,100,monthly
105,2023-05-28,100,monthly
105,2023-06-27,100,monthly
105,2023-07-27,100,monthly
105,2023-08-26,100,monthly
105,2023-09-25,100,monthly
105,2023-10-25,100,monthly
105,2023-11-24,100,monthly
105,2023-12-24,100,monthly
105,2024-01-23,100,monthly
105,2024-02-22,100,monthly
105,2024-03-23,100,monthly
105,2024-04-22,100,monthly
105,2024-05-22,100,monthly
105,2024-06-21,100,monthly
105,2024-07-21,100,monthly
105,2024-08-20,100,monthly
105,2024-09-19,100,monthly
105,2024-10-19,100,monthly
105,2024-11-18,100,monthly
105,2024-12-18,100,monthly
106,2020-09-06,100,monthly
106,2020-10-06,100,monthly
106,2020-11-05,100,monthly
106,2020-12-05,100,monthly
106,2021-01-04,100,monthly
106,2021-02-03,100,monthly
106,2021-03-05,100,monthly
106,2021-04-04,100,monthly
106,2021-05-04,100,monthly
106,2021-06-03,100,monthly
106,2021-07-03,100,monthly
106,2021-08-02,100,monthly
106,2021-09-01,100,monthly
106,2021-10-01,100,monthly
106,2021-10-31,100,monthly
106,2021-11-30,100,monthly
106,2021-12-30,100,monthly
106,2022-01-29,100,monthly
106,2022-02-28,100,monthly
106,2022-03-30,100,monthly
106,2022-04-29,100,monthly
106,2022-05-29,100,monthly
106,2022-06-28,100,monthly
106,2022-07-28,100,monthly
106,2022-08-27,100,monthly
106,2022-09-26,100,monthly
106,2022-10-26,100,monthly
106,2022-11-25,100,monthly
106,2022-12-25,100,monthly
106,2023-01-24,100,monthly
106,2023-02-23,100,monthly
106,2023-03-25,100,monthly
106,2023-04-24,100,monthly
106,2023-05-24,100,monthly
106,2023-06-23,100,monthly
106,2023-07-23,100,monthly
106,2023-08-22,100,monthly
106,2023-09-21,100,monthly
106,2023-10-21,100,monthly
106,2023-11-20,100,monthly
106,2023-12-20,100,monthly
106,2024-01-19,100,monthly
106,2024-02-18,100,monthly
106,2024-03-19,100,monthly
106,2024-04-18,100,monthly
106,2024-05-18,100,monthly
106,2024-06-17,100,monthly
106,2024-07-17,100,monthly
106,2024-08-16,100,monthly
106,2024-09-15,100,monthly
106,2024-10-15,100,monthly
106,2024-11-14,100,monthly
106,2024-12-14,100,monthly
107,2024-08-19,270,quarterly
107,2024-11-17,270,quarterly
108,2022-05-29,270,quarterly
108,2022-08-27,270,quarterly
108,2022-11-25,270,quarterly
108,2023-02-23,270,quarterly
108,2023-05-24,270,quarterly
108,2023-08-22,270,quarterly
108,2023-11-20,270,quarterly
108,2024-02-18,270,quarterly
108,2024-05-18,270,quarterly
108,2024-08-16,270,quarterly
108,2024-11-14,270,quarterly
109,2019-11-09,100,monthly
109,2019-12-09,100,monthly
109,2020-01-08,100,monthly
109,2020-02-07,100,monthly
109,2020-03-08,100,monthly
109,2020-04-07,100,monthly
109,2020-05-07,100,monthly
109,2020-06-06,100,monthly
109,2020-07-06,100,monthly
110,2021-11-11,100,monthly
110,2021-12-11,100,monthly
110,2022-01-10,100,monthly
110,2022-02-09,100,monthly
110,2022-03-11,100,monthly
110,2022-04-10,100,monthly
110,2022-05-10,100,monthly
110,2022-06-09,100,monthly
110,2022-07-09,100,monthly
110,2022-08-08,100,monthly
110,2022-09-07,100,monthly
110,2022-10-07,100,monthly
110,2022-11-06,100,monthly
110,2022-12-06,100,monthly
110,2023-01-05,100,monthly
110,2023-02-04,100,monthly
110,2023-03-06,100,monthly
110,2023-04-05,100,monthly
110,2023-05-05,100,monthly
110,2023-06-04,100,monthly
110,2023-07-04,100,monthly
110,2023-08-03,100,monthly
110,2023-09-02,100,monthly
110,2023-10-02,100,monthly
110,2023-11-01,100,monthly
110,2023-12-01,100,monthly
110,2023-12-31,100,monthly
110,2024-01-30,100,monthly
110,2024-02-29,100,monthly
110,2024-03-30,100,monthly
110,2024-04-29,100,monthly
110,2024-05-29,100,monthly
110,2024-06-28,100,monthly
110,2024-07-28,100,monthly
110,2024-08-27,100,monthly
110,2024-09-26,100,monthly
110,2024-10-26,100,monthly
110,2024-11-25,100,monthly
110,2024-12-25,100,monthly
111,2020-08-12,100,monthly
111,2020-09-11,100,monthly
111,2020-10-11,100,monthly
111,2020-11-10,100,monthly
111,2020-12-10,100,monthly
111,2021-01-09,100,monthly
111,2021-02-08,100,monthly
111,2021-03-10,100,monthly
111,2021-04-09,100,monthly
111,2021-05-09,100,monthly
111,2021-06-08,100,monthly
111,2021-07-08,100,monthly
111,2021-08-07,100,monthly
111,2021-09-06,100,monthly
111,2021-10-06,100,monthly
111,2021-11-05,100,monthly
111,2021-12-05,100,monthly
111,2022-01-04,100,monthly
111,2022-02-03,100,monthly
111,2022-03-05,100,monthly
111,2022-04-04,100,monthly
111,2022-05-04,100,monthly
111,2022-06-03,100,monthly
111,2022-07-03,100,monthly
111,2022-08-02,100,monthly
111,2022-09-01,100,monthly
111,2022-10-01,100,monthly
111,2022-10-31,100,monthly
111,2022-11-30,100,monthly
111,2022-12-30,100,monthly
111,2023-01-29,100,monthly
111,2023-02-28,100,monthly
111,2023-03-30,100,monthly
111,2023-04-29,100,monthly
111,2023-05-29,100,monthly
111,2023-06-28,100,monthly
111,2023-07-28,100,monthly
111,2023-08-27,100,monthly
111,2023-09-26,100,monthly
111,2023-10-26,100,monthly
111,2023-11-25,100,monthly
111,2023-12-25,100,monthly
111,2024-01-24,100,monthly
111,2024-02-23,100,monthly
111,2024-03-24,100,monthly
111,2024-04-23,100,monthly
111,2024-05-23,100,monthly
111,2024-06-22,100,monthly
111,2024-07-22,100,monthly
111,2024-08-21,100,monthly
111,2024-09-20,100,monthly
111,2024-10-20,100,monthly
111,2024-11-19,100,monthly
111,2024-12-19,100,monthly
112,2023-02-03,960,annual
112,2024-02-03,960,annual
113,2020-04-25,960,annual
113,2021-04-25,960,annual
113,2022-04-25,960,annual
113,2023-04-25,960,annual
113,2024-04-24,960,annual
114,2018-01-07,960,annual
115,2018-10-13,100,monthly
115,2018-11-12,100,monthly
115,2018-12-12,100,monthly
115,2019-01-11,100,monthly
115,2019-02-10,100,monthly
115,2019-03-12,100,monthly
115,2019-04-11,100,monthly
115,2019-05-11,100,monthly
115,2019-06-10,100,monthly
115,2019-07-10,100,monthly
115,2019-08-09,100,monthly
115,2019-09-08,100,monthly
115,2019-10-08,100,monthly
115,2019-11-07,100,monthly
115,2019-12-07,100,monthly
115,2020-01-06,100,monthly
115,2020-02-05,100,monthly
115,2020-03-06,100,monthly
115,2020-04-05,100,monthly
115,2020-05-05,100,monthly
115,2020-06-04,100,monthly
115,2020-07-04,100,monthly
115,2020-08-03,100,monthly
115,2020-09-02,100,monthly
115,2020-10-02,100,monthly
115,2020-11-01,100,monthly
115,2020-12-01,100,monthly
115,2020-12-31,100,monthly
115,2021-01-30,100,monthly
115,2021-03-01,100,monthly
115,2021-03-31,100,monthly
115,2021-04-30,100,monthly
115,2021-05-30,100,monthly
115,2021-06-29,100,monthly
115,2021-07-29,100,monthly
115,2021-08-28,100,monthly
115,2021-09-27,100,monthly
115,2021-10-27,100,monthly
115,2021-11-26,100,monthly
115,2021-12-26,100,monthly
115,2022-01-25,100,monthly
115,2022-02-24,100,monthly
115,2022-03-26,100,monthly
115,2022-04-25,100,monthly
115,2022-05-25,100,monthly
115,2022-06-24,100,monthly
115,2022-07-24,100,monthly
115,2022-08-23,100,monthly
115,2022-09-22,100,monthly
115,2022-10-22,100,monthly
115,2022-11-21,100,monthly
115,2022-12-21,100,monthly
115,2023-01-20,100,monthly
115,2023-02-19,100,monthly
115,2023-03-21,100,monthly
115,2023-04-20,100,monthly
115,2023-05-20,100,monthly
115,2023-06-19,100,monthly
115,2023-07-19,100,monthly
115,2023-08-18,100,monthly
115,2023-09-17,100,monthly
115,2023-10-17,100,monthly
115,2023-11-16,100,monthly
115,2023-12-16,100,monthly
115,2024-01-15,100,monthly
115,2024-02-14,100,monthly
115,2024-03-15,100,monthly
115,2024-04-14,100,monthly
115,2024-05-14,100,monthly
115,2024-06-13,100,monthly
115,2024-07-13,100,monthly
115,2024-08-12,100,monthly
115,2024-09-11,100,monthly
115,2024-10-11,100,monthly
115,2024-11-10,100,monthly
115,2024-12-10,100,monthly
116,2020-02-13,960,annual
116,2021-02-12,960,annual
116,2022-02-12,960,annual
116,2023-02-12,960,annual
116,2024-02-12,960,annual
117,2018-03-13,100,monthly
117,2018-04-12,100,monthly
117,2018-05-12,100,monthly
117,2018-06-11,100,monthly
117,2018-07-11,100,monthly
117,2018-08-10,100,monthly
117,2018-09-09,100,monthly
117,2018-10-09,100,monthly
117,2018-11-08,100,monthly
117,2018-12-08,100,monthly
117,2019-01-07,100,monthly
117,2019-02-06,100,monthly
117,2019-03-08,100,monthly
117,2019-04-07,100,monthly
117,2019-05-07,100,monthly
117,2019-06-06,100,monthly
117,2019-07-06,100,monthly
117,2019-08-05,100,monthly
117,2019-09-04,100,monthly
117,2019-10-04,100,monthly
117,2019-11-03,100,monthly
117,2019-12-03,100,monthly
117,2020-01-02,100,monthly
117,2020-02-01,100,monthly
117,2020-03-02,100,monthly
117,2020-04-01,100,monthly
117,2020-05-01,100,monthly
117,2020-05-31,100,monthly
117,2020-06-30,100,monthly
117,2020-07-30,100,monthly
117,2020-08-29,100,monthly
117,2020-09-28,100,monthly
117,2020-10-28,100,monthly
117,2020-11-27,100,monthly
117,2020-12-27,100,monthly
117,2021-01-26,100,monthly
117,2021-02-25,100,monthly
117,2021-03-27,100,monthly
117,2021-04-26,100,monthly
117,2021-05-26,100,monthly
117,2021-06-25,100,monthly
117,2021-07-25,100,monthly
117,2021-08-24,100,monthly
117,2021-09-23,100,monthly
117,2021-10-23,100,monthly
117,2021-11-22,100,monthly
117,2021-12-22,100,monthly
117,2022-01-21,100,monthly
117,2022-02-20,100,monthly
117,2022-03-22,100,monthly
117,2022-04-21,100,monthly
117,2022-05-21,100,monthly
117,2022-06-20,100,monthly
117,2022-07-20,100,monthly
117,2022-08-19,100,monthly
117,2022-09-18,100,monthly
117,2022-10-18,100,monthly
117,2022-11-17,100,monthly
117,2022-12-17,100,monthly
117,2023-01-16,100,monthly
117,2023-02-15,100,monthly
117,2023-03-17,100,monthly
117,2023-04-16,100,monthly
117,2023-05-16,100,monthly
117,2023-06-15,100,monthly
117,2023-07-15,100,monthly
117,2023-08-14,100,monthly
117,2023-09-13,100,monthly
117,2023-10-13,100,monthly
117,2023-11-12,100,monthly
117,2023-12-12,100,monthly
117,2024-01-11,100,monthly
117,2024-02-10,100,monthly
117,2024-03-11,100,monthly
117,2024-04-10,100,monthly
117,2024-05-10,100,monthly
117,2024-06-09,100,monthly
117,2024-07-09,100,monthly
117,2024-08-08,100,monthly
117,2024-09-07,100,monthly
117,2024-10-07,100,monthly
117,2024-11-06,100,monthly
117,2024-12-06,100,monthly
118,2019-05-18,960,annual
118,2020-05-17,960,annual
118,2021-05-17,960,annual
118,2022-05-17,960,annual
118,2023-05-17,960,annual
118,2024-05-16,960,annual
119,2024-01-09,270,quarterly
119,2024-04-08,270,quarterly
119,2024-07-07,270,quarterly
119,2024-10-05,270,quarterly
120,2021-03-18,100,monthly
120,2021-04-17,100,monthly
120,2021-05-17,100,monthly
120,2021-06-16,100,monthly
120,2021-07-16,100,monthly
120,2021-08-15,100,monthly
120,2021-09-14,100,monthly
120,2021-10-14,100,monthly
120,2021-11-13,100,monthly
120,2021-12-13,100,monthly
120,2022-01-12,100,monthly
120,2022-02-11,100,monthly
120,2022-03-13,100,monthly
120,2022-04-12,100,monthly
120,2022-05-12,100,monthly
120,2022-06-11,100,monthly
120,2022-07-11,100,monthly
120,2022-08-10,100,monthly
120,2022-09-09,100,monthly
120,2022-10-09,100,monthly
120,2022-11-08,100,monthly
120,2022-12-08,100,monthly
120,2023-01-07,100,monthly
120,2023-02-06,100,monthly
120,2023-03-08,100,monthly
120,2023-04-07,100,monthly
120,2023-05-07,100,monthly
120,2023-06-06,100,monthly
120,2023-07-06,100,monthly
120,2023-08-05,100,monthly
120,2023-09-04,100,monthly
120,2023-10-04,100,monthly
120,2023-11-03,100,monthly
120,2023-12-03,100,monthly
120,2024-01-02,100,monthly
120,2024-02-01,100,monthly
120,2024-03-02,100,monthly
120,2024-04-01,100,monthly
120,2024-05-01,100,monthly
120,2024-05-31,100,monthly
120,2024-06-30,100,monthly
120,2024-07-30,100,monthly
120,2024-08-29,100,monthly
120,2024-09-28,100,monthly
120,2024-10-28,100,monthly
120,2024-11-27,100,monthly
120,2024-12-27,100,monthly
121,2021-07-22,100,monthly
121,2021-08-21,100,monthly
121,2021-09-20,100,monthly
121,2021-10-20,100,monthly
121,2021-11-19,100,monthly
121,2021-12-19,100,monthly
121,2022-01-18,100,monthly
121,2022-02-17,100,monthly
121,2022-03-19,100,monthly
121,2022-04-18,100,monthly
121,2022-05-18,100,monthly
121,2022-06-17,100,monthly
121,2022-07-17,100,monthly
121,2022-08-16,100,monthly
121,2022-09-15,100,monthly
121,2022-10-15,100,monthly
121,2022-11-14,100,monthly
121,2022-12-14,100,monthly
121,2023-01-13,100,monthly
121,2023-02-12,100,monthly
121,2023-03-14,100,monthly
121,2023-04-13,100,monthly
121,2023-05-13,100,monthly
121,2023-06-12,100,monthly
121,2023-07-12,100,monthly
121,2023-08-11,100,monthly
121,2023-09-10,100,monthly
121,2023-10-10,100,monthly
121,2023-11-09,100,monthly
122,2022-01-25,100,monthly
122,2022-02-24,100,monthly
122,2022-03-26,100,monthly
122,2022-04-25,100,monthly
122,2022-05-25,100,monthly
122,2022-06-24,100,monthly
122,2022-07-24,100,monthly
122,2022-08-23,100,monthly
122,2022-09-22,100,monthly
122,2022-10-22,100,monthly
122,2022-11-21,100,monthly
122,2022-12-21,100,monthly
122,2023-01-20,100,monthly
122,2023-02-19,100,monthly
122,2023-03-21,100,monthly
122,2023-04-20,100,monthly
122,2023-05-20,100,monthly
122,2023-06-19,100,monthly
122,2023-07-19,100,monthly
122,2023-08-18,100,monthly
122,2023-09-17,100,monthly
122,2023-10-17,100,monthly
122,2023-11-16,100,monthly
122,2023-12-16,100,monthly
122,2024-01-15,100,monthly
122,2024-02-14,100,monthly
122,2024-03-15,100,monthly
122,2024-04-14,100,monthly
122,2024-05-14,100,monthly
122,2024-06-13,100,monthly
122,2024-07-13,100,monthly
122,2024-08-12,100,monthly
122,2024-09-11,100,monthly
122,2024-10-11,100,monthly
122,2024-11-10,100,monthly
122,2024-12-10,100,monthly
123,2022-12-16,100,monthly
123,2023-01-15,100,monthly
123,2023-02-14,100,monthly
123,2023-03-16,100,monthly
123,2023-04-15,100,monthly
123,2023-05-15,100,monthly
123,2023-06-14,100,monthly
123,2023-07-14,100,monthly
123,2023-08-13,100,monthly
123,2023-09-12,100,monthly
123,2023-10-12,100,monthly
123,2023-11-11,100,monthly
123,2023-12-11,100,monthly
123,2024-01-10,100,monthly
123,2024-02-09,100,monthly
123,2024-03-10,100,monthly
123,2024-04-09,100,monthly
123,2024-05-09,100,monthly
123,2024-06-08,100,monthly
123,2024-07-08,100,monthly
123,2024-08-07,100,monthly
123,2024-09-06,100,monthly
123,2024-10-06,100,monthly
123,2024-11-05,100,monthly
123,2024-12-05,100,monthly
124,2022-01-19,270,quarterly
124,2022-04-19,270,quarterly
124,2022-07-18,270,quarterly
124,2022-10-16,270,quarterly
124,2023-01-14,270,quarterly
124,2023-04-14,270,quarterly
124,2023-07-13,270,quarterly
124,2023-10-11,270,quarterly
124,2024-01-09,270,quarterly
124,2024-04-08,270,quarterly
124,2024-07-07,270,quarterly
124,2024-10-05,270,quarterly
125,2018-08-01,960,annual
125,2019-08-01,960,annual
125,2020-07-31,960,annual
125,2021-07-31,960,annual
125,2022-07-31,960,annual
125,2023-07-31,960,annual
125,2024-07-30,960,annual
126,2018-01-21,100,monthly
126,2018-02-20,100,monthly
126,2018-03-22,100,monthly
126,2018-04-21,100,monthly
126,2018-05-21,100,monthly
126,2018-06-20,100,monthly
126,2018-07-20,100,monthly
