customer_id,signup_date,age,income,country,loyalty_member,website_visits,app_usage,discount_usage,engagement_score,purchase_propensity,total_orders,total_spent,average_order_value,days_since_last_purchase
5941,2023-03-23,26,50517,Germany,True,5,4,False,0.1788815475715111,0.3401486765535095,49.0,5310.15,108.3704081632653,2.0
805,2023-03-23,19,13917,Spain,True,10,6,False,0.2974727550357984,0.3039521707731599,51.0,5895.61,115.60019607843137,4.0
2507,2023-03-23,26,100817,Spain,False,3,3,True,0.3343549092531788,0.31671588763547376,43.0,4934.74,114.7613953488372,2.0
415,2023-03-23,36,73221,Portugal,True,6,2,True,0.3601799451535305,0.5596530703205773,105.0,14250.44,135.7184761904762,0.0
1922,2023-03-23,37,54177,Spain,False,7,1,False,0.1724013892152674,0.13008130544018734,29.0,2915.06,100.51931034482759,10.0
2604,2023-03-23,43,75996,France,True,8,1,False,0.2633384779923543,0.40758413047601166,74.0,7279.55,98.3722972972973,9.0
3313,2023-03-23,45,25372,France,True,14,0,True,0.5357683172626582,0.5854440322618799,95.0,9649.67,101.57547368421052,10.0
2865,2023-03-23,39,20878,Spain,True,8,8,False,0.2738412847188349,0.25971841547695595,37.0,4195.44,113.39027027027026,0.0
7761,2023-03-23,42,19442,Spain,False,9,3,True,0.4662927683428037,0.32956801723215073,57.0,6744.9,118.33157894736841,3.0
5612,2023-03-23,40,62078,Italy,False,4,3,False,0.24381435008095417,0.13737402117417136,13.0,1798.6599999999999,138.35846153846154,21.0
3839,2023-03-23,23,53657,Italy,False,10,4,False,0.2669107664424589,0.19132079948300082,25.0,2213.19,88.5276,64.0
9886,2023-03-23,38,59849,Germany,False,9,6,False,0.28223780515228986,0.09947874846405252,13.0,889.76,68.44307692307692,233.0
4942,2023-03-23,35,79829,Germany,False,8,2,True,0.5190170553443485,0.42173284847213277,55.0,4652.87,84.59763636363637,2.0
4145,2023-03-23,29,15256,Germany,True,7,3,True,0.36508316322902945,0.49160134952590684,66.0,5708.27,86.4889393939394,1.0
3314,2023-03-23,35,27422,Spain,True,7,4,False,0.25281404735100593,0.34899249637387225,62.0,9155.94,147.67645161290324,39.0
9783,2023-03-23,38,36069,Germany,False,9,3,False,0.21303767549177066,0.09654739500124458,14.0,1238.26,88.44714285714285,13.0
1165,2023-03-23,32,69742,Netherlands,False,7,6,False,0.26955607448532837,0.20668159302253963,21.0,2204.42,104.97238095238096,0.0
7593,2023-03-23,44,53862,Spain,False,6,4,True,0.30617955536009844,0.3473702131303918,55.0,4825.27,87.73218181818183,0.0
65,2023-03-24,38,186571,Netherlands,False,12,7,False,0.3686716185455487,0.3798258170211062,58.0,5463.03,94.19017241379309,3.0
8008,2023-03-24,43,28946,Netherlands,False,15,4,False,0.2796442396647054,0.1496030533632187,14.0,1298.44,92.74571428571429,11.0
2750,2023-03-24,47,64921,Spain,False,4,1,False,0.19343839915272867,0.11215115390193067,14.0,1729.7,123.55,33.0
6281,2023-03-24,31,80410,Portugal,False,6,5,True,0.42589172794685576,0.41529151236064055,65.0,7008.51,107.82323076923078,4.0
9508,2023-03-24,30,103998,Germany,False,5,5,False,0.19791482977951044,0.20757183618699804,38.0,5713.07,150.34394736842106,2.0
7244,2023-03-24,46,45126,France,False,6,5,False,0.15963232916440728,0.11472292485195884,24.0,2217.21,92.38375,46.0
5039,2023-03-24,27,26072,Spain,False,8,7,True,0.4345214432000212,0.3060215307125187,54.0,4446.6,82.34444444444445,9.0
6547,2023-03-24,34,69411,Germany,True,11,1,False,0.302534400208861,0.3974779368987466,64.0,5353.66,83.6509375,1.0
6599,2023-03-24,30,57853,Italy,True,10,7,False,0.34391275924479686,0.37003644414143194,64.0,7703.04,120.36,9.0
9050,2023-03-24,25,66672,Spain,False,9,2,False,0.2522218282099545,0.1274532493520772,22.0,2018.8500000000001,91.76590909090909,7.0
7002,2023-03-24,39,98227,Germany,False,11,5,False,0.3703893873903106,0.196656569625289,29.0,2654.0899999999997,91.5203448275862,10.0
2103,2023-03-24,32,44399,Germany,False,4,2,True,0.2581476942340634,0.3015941415113656,46.0,5650.73,122.84195652173912,0.0
5006,2023-03-24,25,29747,Spain,False,9,2,True,0.5244108125705874,0.4141781371337742,75.0,10012.07,133.49426666666668,22.0
5108,2023-03-24,44,66376,Portugal,True,4,2,False,0.14370902987073372,0.297848002541829,56.0,4235.96,75.64214285714286,5.0
4507,2023-03-24,21,58326,Netherlands,True,11,7,False,0.3745234051803629,0.4051433608899732,66.0,5532.74,83.82939393939394,7.0
9324,2023-03-24,33,42663,Germany,False,9,4,False,0.2671592790698548,0.1297927888843282,25.0,2460.0499999999997,98.40199999999999,3.0
4059,2023-03-24,43,30157,Spain,True,11,4,False,0.31743721762625177,0.37866940146792355,69.0,7166.61,103.86391304347826,1.0
7159,2023-03-24,44,59325,Portugal,False,5,6,False,0.18475112761204382,0.06575811346618288,8.0,1733.1399999999999,216.64249999999998,59.0
9041,2023-03-24,39,76727,Italy,True,7,1,False,0.1278566229180967,0.30938608141877055,54.0,4618.51,85.52796296296297,0.0
7863,2023-03-24,26,22564,Spain,False,7,1,False,0.12015348283053581,0.06519460314602803,6.0,768.3199999999999,128.0533333333333,241.0
6936,2023-03-24,36,51109,Germany,False,13,1,True,0.5240737298261736,0.36048810441646895,64.0,7999.28,124.98875,2.0
3259,2023-03-24,38,67155,Spain,False,5,6,True,0.40021561774680114,0.3061936344499237,56.0,7224.25,129.00446428571428,28.0
7546,2023-03-24,30,122996,Spain,False,8,3,False,0.2729046768623747,0.2195416124415028,42.0,4458.2,106.14761904761905,6.0
6869,2023-03-25,38,51698,Spain,True,9,7,False,0.34262225371308747,0.37152158709065874,62.0,5830.69,94.04338709677418,0.0
7938,2023-03-25,20,108792,France,True,8,1,True,0.363693802255748,0.583609664472193,90.0,9321.41,103.57122222222222,2.0
1998,2023-03-25,18,76037,Portugal,True,7,9,False,0.3424832129458014,0.3726659107705523,63.0,5810.41,92.22873015873016,0.0
3051,2023-03-25,28,76816,Spain,False,10,8,True,0.6351763054746331,0.42833142047893663,56.0,5585.68,99.74428571428572,2.0
4564,2023-03-25,41,33421,Germany,True,5,4,True,0.4511842828734446,0.49783200558461593,77.0,8324.5,108.1103896103896,0.0
9562,2023-03-25,43,172528,Netherlands,False,14,8,True,0.734056925836269,0.6290339191974575,94.0,9311.95,99.06329787234043,2.0
5104,2023-03-25,22,51587,Germany,True,9,7,True,0.567932139635784,0.5698477341357364,82.0,7397.1,90.20853658536586,9.0
422,2023-03-25,49,55356,Italy,False,3,0,False,0.044487753230344304,0.02476820651156946,4.0,347.34000000000003,86.83500000000001,33.0
9645,2023-03-25,35,50495,Portugal,True,8,5,False,0.2993796123628851,0.34873978570886704,53.0,4899.17,92.43716981132076,2.0
390,2023-03-25,19,92945,Italy,False,11,4,False,0.2875556999756204,0.2328252954185689,36.0,3140.46,87.235,7.0
9451,2023-03-25,38,133130,Germany,False,7,3,False,0.27106185233957825,0.19979764281586798,33.0,2992.29,90.67545454545454,6.0
4449,2023-03-25,47,69535,Spain,True,10,6,True,0.49874982350848995,0.5898210278570846,90.0,11379.42,126.438,4.0
3766,2023-03-25,30,41270,France,True,2,6,True,0.4064421143328849,0.49689927125746475,69.0,7420.58,107.54463768115941,6.0
5848,2023-03-25,44,116887,France,False,9,2,False,0.19998798607069684,0.1881892292346509,31.0,4505.02,145.32322580645163,35.0
9112,2023-03-25,49,26607,France,True,10,3,True,0.4856734345513557,0.5157139987402454,98.0,10531.94,107.46877551020408,2.0
3729,2023-03-25,35,35310,France,False,7,6,False,0.31082491056828415,0.14581195288356505,20.0,1381.7,69.08500000000001,25.0
3349,2023-03-25,27,24980,Portugal,True,7,2,True,0.4013950591438863,0.49480040291695454,79.0,7005.36,88.67544303797467,1.0
7576,2023-03-25,46,41617,Portugal,False,15,8,False,0.5916091432648829,0.2145510519921638,37.0,4268.66,115.36918918918919,9.0
9794,2023-03-25,46,82605,Spain,False,12,1,False,0.3199599991352198,0.23064670795111472,44.0,3746.97,85.15840909090909,6.0
2456,2023-03-25,22,44722,Germany,False,11,5,False,0.2680878777488598,0.12412106479622598,21.0,1905.11,90.7195238095238,6.0
4215,2023-03-25,33,51493,Netherlands,False,9,2,False,0.2277170864135694,0.12072449902305715,20.0,1388.6399999999999,69.43199999999999,8.0
236,2023-03-25,42,59990,Germany,False,10,4,False,0.31664482344582123,0.10000287468654219,8.0,492.35,61.54375,15.0
3520,2023-03-25,42,44601,Italy,False,9,4,False,0.2326643408072112,0.12926458292737794,22.0,1982.22,90.1009090909091,18.0
9217,2023-03-25,32,28607,France,False,3,0,False,0.07793413956792687,0.09897662929326423,18.0,1392.52,77.36222222222221,53.0
3735,2023-03-25,25,21868,France,False,11,5,True,0.5270412630433425,0.4110777178367079,69.0,6283.92,91.07130434782609,0.0
6565,2023-03-25,50,96086,Spain,False,11,3,True,0.5629438454451532,0.3883251301373928,61.0,6317.43,103.5644262295082,1.0
4126,2023-03-25,35,36396,Spain,True,3,5,False,0.2403162921573472,0.26467435229474484,54.0,5733.93,106.18388888888889,10.0
7653,2023-03-26,33,35491,Portugal,False,8,3,False,0.15670911906587098,0.09394538043953862,15.0,1514.72,100.98133333333334,14.0
9555,2023-03-26,29,23685,Spain,False,5,1,False,0.10574430819728875,0.08169856587587163,11.0,1327.81,120.71,32.0
2096,2023-03-26,32,46680,France,True,10,8,True,0.5714282921400243,0.6119505588487423,100.0,10813.54,108.1354,2.0
6744,2023-03-26,19,65582,Italy,False,6,3,True,0.3767087247398252,0.35703655948536134,57.0,5083.81,89.18964912280703,6.0
5783,2023-03-26,44,41674,France,False,7,3,False,0.1660902465012714,0.13820156847836423,20.0,1820.35,91.0175,14.0
1648,2023-03-26,32,59590,France,True,11,4,True,0.5412841614579961,0.5628677363306833,100.0,12025.3,120.25299999999999,0.0
9246,2023-03-26,18,18614,Portugal,False,5,4,False,0.16385648713001955,0.0624401106444753,12.0,839.98,69.99833333333333,10.0
4950,2023-03-26,25,54450,Italy,True,7,3,False,0.12472117503755098,0.31681710636660837,51.0,4642.61,91.03156862745098,0.0
4023,2023-03-26,44,40751,Netherlands,False,13,3,False,0.2895311317823255,0.14038438550164387,14.0,1376.62,98.33,4.0
7642,2023-03-26,33,24336,Germany,True,7,1,False,0.03937808774607013,0.26072860782296986,52.0,4797.67,92.26288461538462,4.0
359,2023-03-26,27,22260,Germany,False,11,2,False,0.2511838668720179,0.06322581392121565,9.0,1398.29,155.36555555555555,26.0
6662,2023-03-26,36,32534,Spain,True,10,9,False,0.33111135167479644,0.3119961230392988,43.0,3880.35,90.2406976744186,2.0
3393,2023-03-26,32,27242,Spain,True,6,6,False,0.2015734133729965,0.3123321911034559,50.0,3822.22,76.4444,5.0
5911,2023-03-26,36,59479,Spain,False,9,7,False,0.279751350958352,0.12892525950461822,16.0,1624.0,101.5,8.0
3389,2023-03-26,38,62153,Germany,True,10,8,False,0.28173847128346396,0.32771295815570023,59.0,5282.65,89.5364406779661,4.0
103,2023-03-26,26,54486,Spain,False,3,7,True,0.39820763158514555,0.3548144142728403,58.0,6321.3,108.98793103448276,4.0
9710,2023-03-26,29,60351,Portugal,False,13,6,False,0.46424529853858737,0.2511162717851077,34.0,3646.7400000000002,107.25705882352942,17.0
7252,2023-03-26,27,22800,Germany,False,6,9,False,0.34295570356439353,0.1409637971440255,24.0,2077.35,86.55624999999999,22.0
1990,2023-03-26,27,64458,Spain,False,4,5,True,0.3578652811516861,0.34277181808635987,65.0,6786.67,104.4103076923077,0.0
8807,2023-03-26,28,69783,Spain,True,8,4,False,0.17131789848150542,0.3321977203560729,69.0,7996.27,115.88797101449276,2.0
8006,2023-03-26,32,57338,Germany,True,14,6,True,0.6516021244020409,0.6543248683645981,116.0,13956.87,120.31784482758621,1.0
1000,2023-03-26,28,47606,Italy,True,4,8,False,0.33722050614217214,0.3206100743810299,53.0,5418.49,102.23566037735849,10.0
8766,2023-03-26,36,34493,Italy,True,13,3,False,0.2991674644803512,0.3403327764645028,51.0,5598.87,109.78176470588235,3.0
5649,2023-03-26,31,59225,Germany,True,7,2,True,0.4349983611730602,0.6187859684726822,110.0,11233.93,102.12663636363636,2.0
1428,2023-03-26,27,41300,Spain,True,9,4,False,0.2660176218455817,0.3107675428488827,64.0,7321.35,114.39609375,5.0
1322,2023-03-26,18,79315,Italy,False,8,4,False,0.30829558040550126,0.20605888028357944,34.0,3383.0299999999997,99.50088235294118,2.0
8895,2023-03-26,25,57437,Italy,False,9,8,True,0.5889640298774798,0.41136863269193935,53.0,5395.2699999999995,101.79754716981131,4.0
6258,2023-03-26,31,45967,Italy,False,16,1,False,0.3823736363258178,0.19650417257531608,28.0,3638.88,129.96,30.0
7280,2023-03-26,44,42125,Spain,False,6,1,False,0.09886993403987952,0.0959780365839036,13.0,2664.99,204.99923076923076,95.0
2202,2023-03-26,34,46188,Germany,False,11,2,False,0.30574453217720704,0.11470044629074855,20.0,1750.22,87.511,9.0
4209,2023-03-26,19,46299,Netherlands,False,8,4,False,0.2654127115767864,0.14272665759267902,17.0,1868.26,109.89764705882352,4.0
6126,2023-03-27,35,48091,Spain,False,8,4,False,0.2649914320179567,0.1886874575320381,28.0,2382.79,85.09964285714285,3.0
2754,2023-03-27,30,26208,Italy,True,6,5,False,0.2792435316458612,0.31362075171521725,45.0,5280.99,117.35533333333333,5.0
5883,2023-03-27,40,56334,Spain,False,12,3,False,0.2884926283838258,0.1544532739551015,31.0,3484.66,112.40838709677419,46.0
7306,2023-03-27,20,54444,Spain,True,6,4,True,0.451030509010565,0.5647149638034699,71.0,6998.71,98.57338028169013,2.0
1097,2023-03-27,47,27740,France,True,6,2,True,0.4059607815373952,0.4463974832999906,67.0,8611.18,128.5250746268657,3.0
5586,2023-03-27,39,56100,Portugal,False,5,1,True,0.3194272385308801,0.28297138423041523,44.0,3934.6099999999997,89.42295454545454,5.0
5853,2023-03-27,32,49711,Spain,True,6,1,False,0.13997627343546926,0.2718812943632627,45.0,3749.65,83.32555555555555,2.0
5823,2023-03-27,19,33014,Netherlands,False,8,9,False,0.37358141917505994,0.1791937717854508,33.0,3406.08,103.21454545454546,28.0
1433,2023-03-27,20,67706,Italy,False,9,5,False,0.29302383722456926,0.13485943383313453,26.0,3835.9900000000002,147.53807692307694,66.0
2977,2023-03-27,41,97667,France,True,2,5,False,0.10750347838656299,0.3293089643861312,50.0,7496.610000000001,149.93220000000002,0.0
8971,2023-03-27,43,37549,France,False,3,4,False,0.08466822961296906,0.022407063154293708,7.0,527.9100000000001,75.4157142857143,166.0
5609,2023-03-27,45,52693,France,False,8,2,True,0.36790079211663923,0.35058075346622575,40.0,4722.04,118.051,2.0
4652,2023-03-27,51,93357,Portugal,False,7,5,True,0.5539771380851921,0.44177363995441205,78.0,9397.22,120.47717948717948,9.0
4585,2023-03-27,42,16706,Spain,False,10,4,True,0.48435763821486083,0.32565830908885474,55.0,7098.59,129.06527272727274,2.0
5260,2023-03-27,39,128824,Germany,True,7,4,True,0.42066127252065405,0.6027232672953327,106.0,11344.74,107.02584905660378,0.0
2131,2023-03-27,58,52049,Spain,True,9,3,False,0.26044367599617513,0.3605456089576245,54.0,6002.71,111.1612962962963,12.0
8823,2023-03-27,29,73024,Spain,False,7,4,False,0.3050086934345418,0.19121908357972126,36.0,3604.88,100.13555555555556,32.0
5675,2023-03-27,33,21348,Germany,False,6,6,True,0.43494622946740347,0.3420545497739384,57.0,6444.88,113.06807017543859,18.0
4582,2023-03-27,19,25267,Spain,False,10,0,True,0.41934003335733855,0.283419297978636,39.0,4411.58,113.1174358974359,2.0
6612,2023-03-27,41,30863,Spain,True,7,6,True,0.40775844366256647,0.5274279942302519,88.0,10073.62,114.47295454545456,6.0
7336,2023-03-27,32,29479,Spain,False,9,7,False,0.2749255635147009,0.17236647276177797,25.0,2668.11,106.7244,3.0
7691,2023-03-27,28,15591,Spain,False,8,4,True,0.4439207750829571,0.29438357860765096,48.0,4029.18,83.94125,8.0
4956,2023-03-27,29,27563,Italy,True,6,5,False,0.2320903474983233,0.30800183807366127,63.0,5731.2300000000005,90.97190476190477,0.0
5935,2023-03-27,27,33000,Germany,False,5,2,False,0.15371668104855454,0.014314089647142245,2.0,120.19,60.095,15.0
4569,2023-03-27,33,24415,Italy,False,9,6,True,0.5430168048613777,0.3863331864214622,69.0,7967.53,115.47144927536232,2.0
9142,2023-03-27,20,105234,France,False,5,2,False,0.1937058529690965,0.1873243054042708,26.0,1899.68,73.0646153846154,23.0
1852,2023-03-27,21,68768,Spain,True,10,3,False,0.24961823158079136,0.36556617927650487,59.0,5115.41,86.70186440677966,5.0
4719,2023-03-27,23,34611,Italy,False,5,3,True,0.3732756996207387,0.3344776847525329,45.0,5192.38,115.38622222222223,8.0
8749,2023-03-27,28,66831,Spain,False,6,2,False,0.14658110610991992,0.18522147001542355,26.0,3170.04,121.92461538461538,10.0
4516,2023-03-27,30,59136,France,False,10,2,True,0.5141451576390734,0.40927814417205016,51.0,5750.64,112.75764705882354,9.0
2240,2023-03-27,18,21127,Spain,False,15,2,True,0.5355170083171532,0.3588430028041058,70.0,7950.61,113.58014285714285,0.0
9307,2023-03-27,29,61985,Spain,True,11,4,True,0.6174465220306895,0.5989130248115839,97.0,9734.57,100.35639175257732,0.0
9311,2023-03-27,26,40587,Germany,False,11,4,False,0.33582271644048345,0.130130045594874,11.0,1574.6299999999999,143.1481818181818,10.0
6833,2023-03-27,42,70619,Spain,False,10,6,False,0.3709556221462948,0.20678775733499632,34.0,2863.71,84.22676470588236,4.0
662,2023-03-28,26,29106,France,False,11,2,False,0.1546486534859606,0.07954416274807546,9.0,1024.16,113.79555555555557,7.0
4977,2023-03-28,45,65624,Germany,True,9,4,True,0.4907151583734206,0.6113059222672551,90.0,9481.59,105.351,0.0
1538,2023-03-28,52,84581,Portugal,True,5,3,True,0.3680251246804782,0.530254229642057,85.0,8704.39,102.40458823529411,1.0
4408,2023-03-28,46,61022,France,True,7,7,False,0.2575326246101491,0.38553593650004353,43.0,4930.99,114.67418604651162,7.0
8699,2023-03-28,25,20410,Spain,True,8,4,False,0.1394713322396274,0.2674785361840558,47.0,3506.62,74.60893617021276,0.0
9467,2023-03-28,40,170950,France,True,8,4,False,0.20973465385589943,0.4401732972044257,73.0,6874.05,94.16506849315068,2.0
195,2023-03-28,25,67323,France,False,8,3,False,0.23868579706026596,0.12496091859842726,20.0,1970.54,98.527,2.0
6181,2023-03-28,26,44364,Spain,True,11,6,False,0.33715974131176535,0.33114239883868124,50.0,4797.7,95.954,1.0
9964,2023-03-28,27,68286,Spain,False,7,5,False,0.3264210419889854,0.20794411554232303,42.0,4032.88,96.02095238095238,6.0
237,2023-03-28,36,143757,France,False,7,5,False,0.2592242030032011,0.22008091968229826,32.0,3064.5,95.765625,4.0
7297,2023-03-28,26,24662,Italy,True,7,6,False,0.3211260425786695,0.34464603763697904,51.0,4618.24,90.55372549019607,0.0
6712,2023-03-28,35,86360,Spain,False,7,3,False,0.1985390122323182,0.19055897038584144,39.0,3449.9,88.45897435897436,0.0
2586,2023-03-28,47,46008,Italy,False,7,6,False,0.27477214492597174,0.1445934720477569,15.0,1298.7,86.58,1.0
2874,2023-03-28,23,42663,Spain,True,7,3,False,0.29471326445858775,0.36173803575829383,66.0,6779.17,102.71469696969697,0.0
3690,2023-03-28,18,43958,Germany,True,10,5,False,0.3748221552659699,0.3694386867188056,62.0,7377.93,118.99887096774194,3.0
5161,2023-03-28,28,17570,Netherlands,False,10,1,True,0.4208879046269622,0.3209276726138536,58.0,7796.46,134.42172413793102,1.0
9773,2023-03-28,49,63578,Netherlands,False,11,8,True,0.7217616199870072,0.4341204045566996,59.0,6025.51,102.12728813559322,2.0
8175,2023-03-28,41,14853,France,False,14,2,False,0.2885522687166431,0.10587396360076592,10.0,917.6899999999999,91.76899999999999,86.0
9980,2023-03-28,26,38501,Spain,True,7,5,True,0.41240582134968096,0.5586262736527939,78.0,7403.32,94.91435897435898,2.0
84,2023-03-28,24,38886,Portugal,True,13,8,False,0.43292867446338096,0.3905790595749756,44.0,3705.71,84.22068181818182,1.0
7046,2023-03-28,38,41298,Spain,False,7,4,False,0.2832237058571254,0.16525593776679565,30.0,2644.85,88.16166666666666,2.0
2224,2023-03-29,35,17003,Portugal,False,5,2,False,0.14367940495059162,0.044589942009363864,6.0,568.24,94.70666666666666,80.0
9642,2023-03-29,41,78039,Italy,True,6,5,False,0.21000457935013314,0.3572555289627701,56.0,6844.47,122.22267857142857,8.0
284,2023-03-29,23,19919,Portugal,True,4,7,True,0.36709877130502333,0.5014969631694915,87.0,9387.710000000001,107.90471264367817,0.0
9912,2023-03-29,34,31465,Germany,False,10,1,True,0.48695260150600883,0.3848459303095695,58.0,5514.94,95.0851724137931,5.0
5551,2023-03-29,43,38071,Netherlands,False,10,5,False,0.3474938162765828,0.1576090189874956,19.0,1274.16,67.06105263157895,56.0
890,2023-03-29,46,42726,France,False,7,2,True,0.34615267831547825,0.3346579389759294,47.0,3774.58,80.31021276595744,0.0
2222,2023-03-29,22,60493,Spain,False,8,4,False,0.2216417484549254,0.13404586820609127,23.0,2301.71,100.07434782608696,4.0
3673,2023-03-29,34,50493,France,False,7,2,False,0.17980272620136137,0.08002338553870628,16.0,2635.84,164.74,9.0
973,2023-03-29,32,131309,France,False,5,6,True,0.3995365886592103,0.42288635201878744,63.0,7086.8,112.4888888888889,1.0
949,2023-03-29,26,59502,France,False,4,5,True,0.3645647010347944,0.3436623248971569,73.0,6427.45,88.0472602739726,1.0
6864,2023-03-29,27,57383,Portugal,False,8,5,False,0.3140796769573934,0.20806067256704336,36.0,2924.41,81.2336111111111,3.0
4086,2023-03-29,40,37492,Germany,False,8,6,True,0.49281616971404496,0.3634534150547134,64.0,6408.61,100.13453125,3.0
5093,2023-03-29,27,58185,Italy,True,13,4,False,0.41612153808941715,0.42029035109806306,75.0,6662.27,88.83026666666667,0.0
3407,2023-03-29,33,39164,Spain,False,11,4,False,0.2665559922525763,0.14966008287516847,22.0,2532.75,115.125,37.0
2829,2023-03-29,39,39345,Netherlands,False,7,1,True,0.4452223257420361,0.38549047402146813,58.0,4844.85,83.53189655172415,0.0
3990,2023-03-29,52,244054,Spain,False,10,3,True,0.4918426668829947,0.5505379799997627,87.0,8503.59,97.74241379310345,11.0
7678,2023-03-29,37,108137,Spain,True,8,5,True,0.4718156295437477,0.6052741121653715,106.0,12216.12,115.24641509433962,3.0
1650,2023-03-29,42,32383,Italy,True,7,4,False,0.1685186019420663,0.2915322701944887,41.0,3733.67,91.06512195121951,2.0
3112,2023-03-29,37,69167,Italy,False,9,7,False,0.3803285104580955,0.21715951682851886,33.0,2817.15,85.36818181818182,47.0
3633,2023-03-29,32,57233,France,False,10,1,True,0.41951505526806504,0.3664665053341368,66.0,7214.0599999999995,109.30393939393939,0.0
2531,2023-03-29,32,35897,Germany,False,7,5,False,0.3270427110899838,0.10718972862685754,17.0,1844.37,108.49235294117646,112.0
9685,2023-03-29,33,141762,France,True,13,4,False,0.45380234872023506,0.5605705273032394,97.0,10248.8,105.65773195876288,3.0
1403,2023-03-29,18,45229,Spain,True,7,4,False,0.23941005429380352,0.3961368334857753,65.0,6403.35,98.51307692307692,0.0
4395,2023-03-29,31,99937,Italy,False,4,1,True,0.3721662622741768,0.37708575723430315,65.0,4960.0199999999995,76.30799999999999,0.0
4983,2023-03-29,39,35970,Italy,True,4,7,False,0.24324986198513912,0.32892814239751883,48.0,5581.42,116.27958333333333,4.0
8757,2023-03-29,27,86656,France,True,7,5,False,0.27915020500596044,0.4603012529707421,70.0,7013.93,100.199,4.0
5759,2023-03-29,49,97509,France,False,8,6,False,0.38594393944736716,0.21979192233416256,33.0,2773.69,84.05121212121212,2.0
4060,2023-03-29,36,30787,Spain,True,9,1,True,0.506306623176061,0.5325797710928551,82.0,9748.4,118.88292682926829,9.0
4390,2023-03-29,33,42428,Germany,False,15,2,True,0.585339622956346,0.3517295836437118,56.0,4642.92,82.90928571428572,4.0
8816,2023-03-29,43,47883,Portugal,False,6,3,False,0.23761511153438883,0.10866720708298871,23.0,3276.5,142.45652173913044,20.0
6790,2023-03-29,40,113204,Italy,True,9,4,True,0.587884518818933,0.6540660433994467,102.0,11737.73,115.07578431372549,2.0
6719,2023-03-29,46,108697,France,True,10,4,False,0.2746597387278011,0.41001391332311476,62.0,7767.37,125.28016129032258,3.0
8059,2023-03-29,48,41023,Spain,False,11,2,False,0.27122428989334896,0.08313075338905718,17.0,1342.23,78.95470588235294,9.0
3843,2023-03-30,49,41270,Portugal,False,4,1,False,0.19722464427374725,0.12747677440110375,20.0,2013.24,100.662,6.0
4331,2023-03-30,39,56520,Spain,False,6,4,False,0.2667971986340085,0.15488346372036982,18.0,2684.9500000000003,149.1638888888889,83.0
5658,2023-03-30,24,22789,Spain,False,4,5,True,0.36857204188832526,0.30113011319323324,42.0,4978.21,118.52880952380953,28.0
1625,2023-03-30,32,94452,France,True,7,8,False,0.3728680456343625,0.4609576762671174,88.0,7134.0,81.06818181818181,5.0
4383,2023-03-30,51,32475,France,True,8,5,False,0.32091385270509526,0.31284144228688227,36.0,3892.83,108.13416666666666,5.0
9582,2023-03-30,37,52493,Netherlands,True,6,3,False,0.14763218327126118,0.27948856428323154,42.0,3530.25,84.05357142857143,2.0
1846,2023-03-30,30,100758,Spain,True,4,5,False,0.232943669150224,0.3959067698450718,72.0,7002.76,97.26055555555556,0.0
715,2023-03-30,29,62468,Germany,False,6,5,True,0.5265315904093708,0.38574418751424333,59.0,5726.16,97.05355932203389,0.0
9714,2023-03-30,24,40984,Spain,False,5,5,True,0.48221731830557724,0.4199166106936765,73.0,9184.45,125.81438356164385,2.0
3458,2023-03-30,44,29983,Spain,False,8,3,False,0.18777601622038062,0.16068429431320763,27.0,3021.11,111.89296296296297,2.0
8961,2023-03-30,30,48646,Italy,True,6,2,False,0.17799067007789487,0.3615693995901392,68.0,6902.68,101.51,2.0
7909,2023-03-30,25,43266,Italy,False,9,4,True,0.4212351808857394,0.3467912678223337,66.0,8643.24,130.95818181818183,8.0
6378,2023-03-30,26,185746,France,False,7,2,True,0.378266684810165,0.5521658465590333,70.0,6903.599999999999,98.62285714285713,3.0
5547,2023-03-30,18,33427,Italy,False,10,6,True,0.5065557757642363,0.34777149163816196,56.0,5522.51,98.61625000000001,0.0
3288,2023-03-30,42,38322,Portugal,False,12,3,True,0.5209851307026699,0.3154719153513191,43.0,4358.82,101.36790697674418,2.0
2293,2023-03-30,32,30291,Portugal,False,5,9,False,0.34404650684343996,0.10562202540826307,10.0,943.24,94.324,4.0
7756,2023-03-30,22,43921,Spain,False,6,5,False,0.30248681158066637,0.11835403165682544,13.0,1408.91,108.37769230769231,95.0
9290,2023-03-30,48,64913,Spain,False,14,0,True,0.5369895903204742,0.4301472361438714,53.0,5285.41,99.72471698113208,9.0
9027,2023-03-30,35,31151,Italy,False,5,4,False,0.24580666855698072,0.1794892509229412,25.0,2129.72,85.18879999999999,2.0
3494,2023-03-30,18,59646,Germany,False,6,4,False,0.22093191971650944,0.15820142940090584,25.0,1725.21,69.0084,0.0
4136,2023-03-30,42,27272,France,False,7,4,False,0.27865728575587106,0.11049888314516848,19.0,2152.55,113.29210526315791,37.0
4972,2023-03-30,24,79696,Spain,False,9,2,True,0.36430066336567324,0.3524278452437113,57.0,4948.39,86.81385964912282,3.0
4418,2023-03-30,40,39782,Germany,True,5,4,True,0.40279003989834655,0.5039923900355404,77.0,6227.3,80.87402597402598,0.0
4347,2023-03-30,40,42459,France,False,23,5,True,0.7830933252184088,0.4709438550766514,73.0,5885.21,80.61931506849315,1.0
4438,2023-03-30,36,101037,Spain,False,9,3,True,0.4102152957644526,0.4411538670782094,73.0,8076.37,110.63520547945205,2.0
