order_date,daily_revenue,daily_orders,year,month,day,day_of_week,week_of_year,is_weekend,month_sin,month_cos,weekday_sin,weekday_cos,revenue_lag_1,revenue_lag_7,revenue_lag_14,revenue_lag_30,orders_lag_1,orders_lag_7,orders_lag_14,orders_lag_30,revenue_roll_mean_7,revenue_roll_mean_14,revenue_roll_mean_30,revenue_roll_std_7,revenue_roll_std_14,revenue_roll_std_30,orders_roll_mean_7,orders_roll_mean_14,orders_roll_mean_30
2023-08-15,59344.97,527,2023,8,15,1,33,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,60384.95,56257.71,61210.19,81928.58,546.0,564.0,559.0,890.0,62641.729999999996,62960.030000000006,64448.403000000006,4780.904404374473,5524.275081981324,6741.045400854412,573.2857142857143,582.2142857142857,664.4333333333333
2023-08-16,58303.69,595,2023,8,16,2,33,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,59344.97,64021.48,59504.76,63169.33,527.0,571.0,583.0,717.0,61824.90285714286,62874.239285714284,64286.215,4989.768138443361,5590.985657753639,6830.816131094371,576.7142857142857,583.0714285714286,660.3666666666667
2023-08-17,54585.03,543,2023,8,17,3,33,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,58303.69,58034.55,61211.55,68440.93,595.0,540.0,566.0,727.0,61332.11428571429,62400.916428571436,63824.35166666667,5563.8088965740035,6007.549991276475,7006.38433735783,577.1428571428571,581.4285714285714,654.2333333333333
2023-08-18,63116.95,574,2023,8,18,4,33,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,54585.03,58651.3,58419.38,60787.86,543.0,529.0,541.0,767.0,61970.06428571428,62736.45714285714,63901.988,5460.247682119917,5898.255188026647,6984.447097484139,583.5714285714286,583.7857142857143,647.8
2023-08-19,67804.3,647,2023,8,19,5,33,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,63116.95,68492.21,74763.85,61557.99,574.0,684.0,672.0,729.0,61871.791428571436,62239.346428571436,64110.198333333334,5327.884934801206,5036.998273034001,7005.233763859557,578.2857142857143,582.0,645.0666666666667
2023-08-20,69599.1,669,2023,8,20,6,33,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,67804.3,69562.65,69171.08,60809.72,647.0,616.0,632.0,679.0,61876.99857142857,62269.919285714284,64403.17766666667,5336.664839624246,5083.393228979795,7046.117737835934,585.8571428571429,584.6428571428571,644.7333333333333
2023-08-21,61781.19,589,2023,8,21,0,34,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,69599.1,60384.95,63619.98,81785.8,669.0,546.0,580.0,889.0,62076.46142857143,62138.577142857146,63736.35733333334,5297.553240035911,5069.5638496156025,6245.454235213914,592.0,585.2857142857143,634.7333333333333
2023-08-22,56515.94,531,2023,8,22,1,34,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,61781.19,59344.97,56257.71,78070.29,589.0,527.0,564.0,855.0,61672.31428571429,62157.022142857146,63017.879,5637.662499177236,5046.940399620896,5760.602599079959,592.5714285714286,582.9285714285714,623.9333333333333
2023-08-23,55017.55,534,2023,8,23,2,34,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,56515.94,58303.69,64021.48,59213.03,531.0,595.0,571.0,688.0,61202.86571428572,61513.88428571429,62878.02966666667,6084.0640901645165,5355.342316838237,5905.267607430597,583.8571428571429,580.2857142857143,618.8
2023-08-24,53363.85,555,2023,8,24,3,34,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,55017.55,54585.03,58034.55,60226.5,534.0,543.0,540.0,686.0,61028.41142857143,61180.26285714286,62649.274666666664,6318.443807118579,5721.719977263971,6139.786920938663,585.5714285714286,581.3571428571429,614.4333333333333
2023-08-25,58710.43,553,2023,8,25,4,34,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,53363.85,63116.95,58651.3,69654.57,555.0,574.0,529.0,709.0,60398.908571428576,61184.486428571436,62284.47,6295.150520719517,5719.731065130978,6033.413801368031,582.5714285714286,583.0714285714286,609.2333333333333
2023-08-26,68486.64,655,2023,8,26,5,34,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,58710.43,67804.3,68492.21,57320.12,553.0,647.0,684.0,693.0,60496.385714285716,61184.08857142857,62656.687333333335,6432.710488430425,5719.183815591216,6060.972240055546,583.7142857142857,581.0,607.9666666666667
2023-08-27,70974.76,683,2023,8,27,6,34,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,68486.64,69599.1,69562.65,58698.33,655.0,669.0,616.0,683.0,60692.90857142857,61284.95357142857,63065.901666666665,6769.356900010158,5888.269620770257,6197.397115859992,585.7142857142857,585.7857142857143,607.9666666666667
2023-08-28,59437.31,537,2023,8,28,0,35,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,70974.76,61781.19,60384.95,71148.18,683.0,589.0,546.0,795.0,60358.06857142857,61217.26500000001,62675.53933333334,6764.521460826467,5904.834945847638,6037.515392215103,578.2857142857143,585.1428571428571,599.3666666666667
2023-08-29,60497.94,555,2023,8,29,1,35,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,59437.31,56515.94,59344.97,76245.35,537.0,531.0,527.0,889.0,60926.92571428571,61299.619999999995,62150.62566666667,6551.652800097804,5884.719270700471,5475.4383160385405,581.7142857142857,587.1428571428571,588.2333333333333
2023-08-30,53814.84,561,2023,8,30,2,35,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,60497.94,55017.55,58303.69,63673.48,555.0,534.0,595.0,717.0,60755.10999999999,60978.98785714286,61822.00433333334,6745.360428660146,6175.609824284754,5673.163673027925,585.5714285714286,584.7142857142857,583.0333333333333
2023-08-31,60999.3,574,2023,8,31,3,35,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,53814.84,53363.85,54585.03,61210.19,561.0,555.0,543.0,559.0,61845.888571428564,61437.15,61814.974666666676,5917.483178408567,5896.380747410264,5674.078503106845,588.2857142857143,586.9285714285714,583.5333333333333
2023-09-01,65992.55,570,2023,9,1,4,35,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,60999.3,58710.43,63116.95,59504.76,574.0,553.0,574.0,583.0,62886.19142857142,61642.55,62031.234333333334,5914.498193824074,6008.418900046038,5706.53538068701,590.7142857142857,586.6428571428571,583.1
2023-09-02,74039.72,662,2023,9,2,5,35,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,65992.55,68486.64,67804.3,61211.55,570.0,655.0,647.0,566.0,63679.48857142857,62087.93714285714,62458.840000000004,7053.588521725293,6692.474274354636,6109.400001284647,591.7142857142857,587.7142857142857,586.3
2023-09-03,69643.67,659,2023,9,3,6,35,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,74039.72,70974.76,69599.1,58419.38,662.0,683.0,669.0,541.0,63489.33285714286,62091.12071428572,62832.983,6838.811138513601,6696.331627884542,6196.56005349085,588.2857142857143,587.0,590.2333333333333
2023-09-04,54966.61,536,2023,9,4,0,36,0,-1.0,-1.8369701987210297e-16,0.0,1.0,69643.67,59437.31,61781.19,74763.85,659.0,537.0,589.0,672.0,62850.66142857143,61604.365,62173.075,7460.771117861405,6962.96082376514,5930.61379084469,588.1428571428571,583.2142857142857,585.7
2023-09-05,65672.11,576,2023,9,5,1,36,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,54966.61,60497.94,56515.94,69171.08,536.0,555.0,531.0,632.0,63589.82857142857,62258.37714285714,62056.44266666667,7445.125155696275,6877.7396704881385,5821.648946002879,591.1428571428571,586.4285714285714,583.8333333333334
2023-09-06,64709.54,580,2023,9,6,2,36,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,65672.11,53814.84,55017.55,63619.98,576.0,561.0,534.0,580.0,65146.21428571428,62950.662142857145,62092.761333333336,6073.526270821771,6573.910796108136,5835.122556303445,593.8571428571429,589.7142857142857,583.8333333333334
2023-09-07,70900.41,607,2023,9,7,3,36,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,64709.54,60999.3,53363.85,56257.71,580.0,574.0,555.0,564.0,66560.65857142858,64203.273571428566,62580.85133333333,6099.667066565824,6270.4248995602,5941.6440825146365,598.5714285714286,593.4285714285714,585.2666666666667
2023-09-08,59447.45,535,2023,9,8,4,36,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,70900.41,65992.55,58710.43,64021.48,607.0,570.0,553.0,571.0,65625.64428571428,64255.91785714286,62428.38366666667,6675.712905350421,6223.681182042527,5962.05327676431,593.5714285714286,592.1428571428571,584.0666666666667
2023-09-09,77627.34,676,2023,9,9,5,36,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,59447.45,74039.72,68486.64,58034.55,535.0,662.0,655.0,540.0,66138.16142857143,64908.825000000004,63081.47666666667,7514.38808673608,7117.003414769601,6511.906559915575,595.5714285714286,593.6428571428571,588.6
2023-09-10,74203.95,656,2023,9,10,6,36,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,77627.34,69643.67,70974.76,58651.3,676.0,659.0,683.0,529.0,66789.63,65139.48142857143,63599.89833333333,8047.708221870792,7376.321455455493,6761.358263171635,595.1428571428571,591.7142857142857,592.8333333333334
2023-09-11,64965.7,573,2023,9,11,0,37,0,-1.0,-1.8369701987210297e-16,0.0,1.0,74203.95,54966.61,59437.31,68492.21,656.0,536.0,537.0,684.0,68218.07142857143,65534.366428571426,63482.348,6296.208516065905,7193.28693181101,6703.779581515256,600.4285714285714,594.2857142857143,589.1333333333333
2023-09-12,60781.55,567,2023,9,12,1,37,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,64965.7,65672.11,60497.94,69562.65,573.0,576.0,555.0,616.0,67519.42,65554.62428571428,63189.64466666667,6870.911932414791,7178.396151413367,6620.326952635457,599.1428571428571,595.1428571428571,587.5
2023-09-13,57911.409999999996,531,2023,9,13,2,37,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,60781.55,64709.54,53814.84,60384.95,567.0,580.0,561.0,546.0,66548.25857142857,65847.23642857143,63107.19333333333,7757.501032348049,6732.694685135765,6671.665878371249,592.1428571428571,593.0,587.0
2023-09-14,66648.5,608,2023,9,14,3,37,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,57911.409999999996,70900.41,60999.3,59344.97,531.0,607.0,574.0,527.0,65940.84285714287,66250.75071428572,63350.64433333334,7522.843909700903,6587.513323267165,6662.895505506188,592.2857142857143,595.4285714285714,589.7
2023-09-15,56586.29,531,2023,9,15,4,37,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,66648.5,59447.45,65992.55,58303.69,608.0,535.0,570.0,595.0,65532.10571428571,65578.875,63293.397666666664,7997.219609907899,7077.345269497097,6714.928158601864,591.7142857142857,592.6428571428571,587.5666666666667
2023-09-16,69547.46,641,2023,9,16,5,37,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,56586.29,77627.34,74039.72,54585.03,531.0,676.0,662.0,543.0,64377.83714285714,65257.999285714286,63792.14533333333,6380.114353770698,6758.9081985849825,6600.503367120103,586.7142857142857,591.1428571428571,590.8333333333334
2023-09-17,73966.26,690,2023,9,17,6,37,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,69547.46,74203.95,69643.67,63116.95,641.0,656.0,659.0,574.0,64343.88142857143,65566.75571428571,64153.789,6319.446746294173,7066.399312036457,6854.562619776479,591.5714285714286,593.3571428571429,594.7
2023-09-18,60760.63,581,2023,9,18,0,38,0,-1.0,-1.8369701987210297e-16,0.0,1.0,73966.26,64965.7,54966.61,67804.3,690.0,573.0,536.0,647.0,63743.15714285715,65980.61428571428,63919.0,6449.023025078371,6548.516217495035,6845.837783412642,592.7142857142857,596.5714285714286,592.5
2023-09-19,58655.42,578,2023,9,19,1,38,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,60760.63,60781.55,65672.11,69599.1,581.0,567.0,576.0,669.0,63439.42428571429,65479.42214285714,63554.21066666666,6658.422794908901,6836.139413174402,6824.269455462995,594.2857142857143,596.7142857142857,589.4666666666667
2023-09-20,61531.76,564,2023,9,20,2,38,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,58655.42,57911.409999999996,64709.54,61781.19,578.0,531.0,580.0,589.0,63956.61714285715,65252.437857142846,63545.89633333333,6287.757769641809,6915.9594626066155,6826.655628396223,599.0,595.5714285714286,588.6333333333333
2023-09-21,63004.89,580,2023,9,21,3,38,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,61531.76,66648.5,70900.41,56515.94,564.0,608.0,607.0,531.0,63436.10142857143,64688.47214285714,63762.19466666667,6177.626048819091,6739.638875378286,6697.818578814712,595.0,593.6428571428571,590.2666666666667
2023-09-22,68162.8,598,2023,9,22,4,38,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,63004.89,56586.29,59447.45,55017.55,580.0,531.0,535.0,534.0,65089.88857142858,65310.99714285714,64200.36966666666,5556.603593552559,6619.741082055446,6533.9934315998225,604.5714285714286,598.1428571428571,592.4
2023-09-23,65598.57,658,2023,9,23,5,38,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,68162.8,69547.46,77627.34,53363.85,598.0,641.0,676.0,555.0,64525.76142857143,64451.79928571428,64608.193666666666,5218.815298147781,5600.329243620007,6207.98770216937,607.0,596.8571428571429,595.8333333333334
2023-09-24,76317.64,687,2023,9,24,6,38,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,65598.57,73966.26,74203.95,58710.43,658.0,690.0,656.0,553.0,64861.672857142854,64602.77714285714,65195.100666666665,5951.914681404977,5903.73122691902,6458.42926981846,606.5714285714286,599.0714285714286,600.3
2023-09-25,55739.4,546,2023,9,25,0,39,0,-1.0,-1.8369701987210297e-16,0.0,1.0,76317.64,60760.63,64965.7,68486.64,687.0,581.0,573.0,655.0,64144.35428571428,63943.75571428571,64770.19266666667,6774.304617227931,6357.611810722765,6650.868727350424,601.5714285714286,597.1428571428571,596.6666666666666
2023-09-26,61175.18,563,2023,9,26,1,39,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,55739.4,58655.42,60781.55,70974.76,546.0,578.0,567.0,683.0,64504.32,63971.87214285715,64443.54,6495.226290897572,6343.405795981753,6575.854451797177,599.4285714285714,596.8571428571429,592.6666666666666
2023-09-27,60161.45,543,2023,9,27,2,39,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,61175.18,61531.76,57911.409999999996,59437.31,563.0,564.0,531.0,537.0,64308.561428571425,64132.58928571428,64467.67799999999,6619.213754607216,6205.040492795978,6558.149623466083,596.4285714285714,597.7142857142857,592.8666666666667
2023-09-28,63380.9,570,2023,9,28,3,39,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,60161.45,63004.89,66648.5,60497.94,543.0,580.0,608.0,555.0,64362.27714285715,63899.18928571429,64563.776666666665,6608.387892945162,6164.447881846919,6518.979415706821,595.0,595.0,593.3666666666667
2023-09-29,54839.81,562,2023,9,29,4,39,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,63380.9,68162.8,56586.29,53814.84,570.0,598.0,531.0,561.0,62458.99285714286,63774.44071428571,64597.94233333333,7221.503909103093,6339.020891021496,6463.149001726256,589.8571428571429,597.2142857142857,593.4
2023-09-30,72667.48,666,2023,9,30,5,39,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,54839.81,65598.57,69547.46,60999.3,562.0,658.0,641.0,574.0,63468.83714285714,63997.29928571428,64986.88166666667,8166.174940931099,6606.782581341288,6588.98127466061,591.0,599.0,596.4666666666667
2023-10-01,72676.67,676,2023,10,1,6,39,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,72667.48,76317.64,73966.26,65992.55,666.0,687.0,690.0,570.0,62948.69857142856,63905.18571428571,65209.68566666667,7279.161136700319,6464.56018216565,6735.540784267349,589.4285714285714,598.0,600.0
2023-10-02,61161.97,585,2023,10,2,0,40,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,72676.67,55739.4,60760.63,74039.72,676.0,546.0,581.0,662.0,63723.351428571434,63933.852857142854,64780.42733333333,6644.984636007932,6450.417369195718,6561.497921725904,595.0,598.2857142857143,597.4333333333333
2023-10-03,63524.340000000004,573,2023,10,3,1,40,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,61161.97,61175.18,58655.42,69643.67,585.0,563.0,578.0,659.0,64058.94571428571,64281.63285714287,64576.44966666667,6553.535790240437,6272.74341548039,6499.927887734463,596.4285714285714,597.9285714285714,594.5666666666667
2023-10-04,61849.69,562,2023,10,4,2,40,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,63524.340000000004,60161.45,61531.76,54966.61,573.0,543.0,564.0,536.0,64300.12285714286,64304.342142857146,64805.88566666667,6415.815889819278,6262.58950374016,6266.302290122217,599.1428571428571,597.7857142857143,595.4333333333333
2023-10-05,60061.12,583,2023,10,5,3,40,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,61849.69,63380.9,63004.89,65672.11,562.0,570.0,580.0,576.0,63825.86857142857,64094.072857142855,64618.852666666666,6614.704778767386,6358.263724461767,6323.036164222188,601.0,598.0,595.6666666666666
2023-10-06,63591.05,595,2023,10,6,4,40,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,60061.12,54839.81,68162.8,64709.54,583.0,562.0,598.0,580.0,65076.04571428571,63767.51928571429,64581.56966666666,5336.840618976935,6249.69721610631,6325.779922350307,605.7142857142857,597.7857142857143,596.1666666666666
2023-10-07,70196.53,707,2023,10,7,5,40,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,63591.05,72667.48,65598.57,70900.41,595.0,666.0,658.0,607.0,64723.05285714286,64095.94500000001,64558.106999999996,4806.392685090427,6470.243382403357,6302.798444257836,611.5714285714286,601.2857142857143,599.5
2023-10-08,70381.12,631,2023,10,8,6,40,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,70196.53,72676.67,76317.64,59447.45,707.0,676.0,687.0,535.0,64395.11714285715,63671.90785714286,64922.56266666667,4215.237620204919,5763.605533439539,6313.195283871946,605.1428571428571,597.2857142857143,602.7
2023-10-09,58412.020000000004,571,2023,10,9,0,41,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,70381.12,61161.97,55739.4,77627.34,631.0,585.0,546.0,676.0,64002.26714285714,63862.80928571429,64282.052,4670.3544170427695,5519.757980175819,5943.715276567869,603.1428571428571,599.0714285714286,599.2
2023-10-10,61492.27,552,2023,10,10,1,41,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,58412.020000000004,63524.340000000004,61175.18,74203.95,571.0,573.0,563.0,656.0,63711.971428571436,63885.458571428564,63858.329333333335,4767.162544880842,5508.520599538144,5658.248126944293,600.1428571428571,598.2857142857143,595.7333333333333
2023-10-11,63633.71,575,2023,10,11,2,41,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,61492.27,61849.69,60161.45,64965.7,552.0,562.0,543.0,573.0,63966.83142857143,64133.47714285715,63813.92966666667,4698.198054763273,5405.149553757355,5654.483812093207,602.0,600.5714285714286,595.8
2023-10-12,59170.32,575,2023,10,12,3,41,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,63633.71,60061.12,63380.9,60781.55,575.0,583.0,570.0,567.0,63839.57428571428,63832.72142857143,63760.222,4831.786578291965,5565.025002041901,5691.8080187451105,600.8571428571429,600.9285714285714,596.0666666666667
2023-10-13,61175.23,577,2023,10,13,4,41,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,59170.32,63591.05,54839.81,57911.409999999996,575.0,595.0,562.0,531.0,63494.457142857136,64285.25142857143,63869.01600000001,4937.614040626406,5007.120926715416,5606.71449351186,598.2857142857143,602.0,597.6
2023-10-14,72956.53,674,2023,10,14,5,41,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,61175.23,70196.53,72667.48,66648.5,577.0,707.0,666.0,608.0,63888.74285714286,64305.89785714286,64079.28366666666,5624.426016420782,5044.7972289908075,5828.447417284614,593.5714285714286,602.5714285714286,599.8
2023-10-15,69346.12,696,2023,10,15,6,41,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,72956.53,70381.12,72676.67,56586.29,674.0,631.0,676.0,531.0,63740.885714285716,64068.00142857143,64504.611333333334,5435.745582968578,4685.422689188974,5727.4917231925865,602.8571428571429,604.0,605.3
2023-10-16,56449.94,536,2023,10,16,0,42,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,69346.12,58412.020000000004,61161.97,69547.46,696.0,571.0,585.0,641.0,63460.58857142857,63731.42785714286,64068.027333333324,5795.042341609607,5064.167572210986,5828.141957656799,597.8571428571429,600.5,601.8
2023-10-17,66181.19,595,2023,10,17,1,42,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,56449.94,61492.27,63524.340000000004,73966.26,536.0,552.0,573.0,690.0,64130.434285714284,63921.20285714285,63808.525,5800.598182000629,5105.423639921367,5538.330771748373,604.0,602.0714285714286,598.6333333333333
2023-10-18,62888.46,582,2023,10,18,2,42,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,66181.19,63633.71,61849.69,60760.63,595.0,575.0,562.0,581.0,64023.97000000001,63995.400714285715,63879.45266666667,5818.04747052369,5080.4896405721365,5511.511645818481,605.0,603.5,598.6666666666666
2023-10-19,55800.13,537,2023,10,19,3,42,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,62888.46,59170.32,60061.12,58655.42,582.0,575.0,583.0,578.0,63542.514285714286,63691.044285714284,63784.276333333335,6397.2531475753285,5448.605414278327,5628.251518332344,599.5714285714286,600.2142857142857,597.3
2023-10-20,59606.3,568,2023,10,20,4,42,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,55800.13,61175.23,63591.05,61531.76,537.0,577.0,595.0,564.0,63318.38142857143,63406.419285714284,63720.094333333334,6520.316790042863,5557.225996154018,5665.678021910832,598.2857142857143,598.2857142857143,597.4333333333333
2023-10-21,78344.11,674,2023,10,21,5,42,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,59606.3,72956.53,70196.53,63004.89,568.0,674.0,707.0,580.0,64088.03571428572,63988.389285714286,64231.40166666666,7998.1166891105695,6643.465518671425,6259.901335836496,598.2857142857143,595.9285714285714,600.5666666666667
2023-10-22,73388.16,648,2023,10,22,6,42,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,78344.11,69346.12,70381.12,68162.8,674.0,696.0,631.0,598.0,64665.47000000001,64203.17785714286,64405.58033333334,8566.699795619488,6909.336208465902,6443.0790491650505,591.4285714285714,597.1428571428571,602.2333333333333
2023-10-23,59376.25,561,2023,10,23,0,43,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,73388.16,56449.94,58412.020000000004,65598.57,648.0,536.0,571.0,658.0,65083.514285714286,64272.05142857142,64198.16966666667,8160.756298523777,6851.733987095582,6503.222344763479,595.0,596.4285714285714,599.0
2023-10-24,60911.38,620,2023,10,24,1,43,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,59376.25,66181.19,61492.27,76317.64,561.0,595.0,552.0,687.0,64330.684285714284,64230.55928571429,63684.62766666666,8284.747045478354,6871.592512087443,6109.559464554622,598.5714285714286,601.2857142857143,596.7666666666667
2023-10-25,62094.27,563,2023,10,25,2,43,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,60911.38,62888.46,63633.71,55739.4,620.0,582.0,575.0,546.0,64217.22857142857,64120.59928571428,63896.456666666665,8313.178636144423,6894.15813736133,5932.177706061413,595.8571428571429,600.4285714285714,597.3333333333334
2023-10-26,63435.06,611,2023,10,26,3,43,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,62094.27,55800.13,59170.32,61175.18,563.0,537.0,575.0,563.0,65307.932857142856,64425.22357142857,63971.786,7484.321642156845,6751.341571681653,5910.739911341174,606.4285714285714,603.0,598.9333333333333
2023-10-27,58611.46,553,2023,10,27,4,43,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,63435.06,59606.3,61175.23,60161.45,611.0,568.0,577.0,543.0,65165.81285714286,64242.09714285714,63920.11966666666,7618.870951870584,6879.8248179513075,5951.826421445539,604.2857142857143,601.2857142857143,599.2666666666667
2023-10-28,69944.34,705,2023,10,28,5,43,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,58611.46,78344.11,72956.53,63380.9,553.0,674.0,674.0,570.0,63965.845714285715,64026.94071428571,64138.901,5588.239519287719,6628.853047164289,6051.125313984204,608.7142857142857,603.5,603.7666666666667
2023-10-29,84208.05,740,2023,10,29,6,43,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,69944.34,73388.16,69346.12,54839.81,705.0,648.0,696.0,562.0,65511.544285714284,65088.50714285714,65117.842333333334,9051.823618101975,8478.246295206085,6821.404632214025,621.8571428571429,606.6428571428571,609.7
2023-10-30,61367.71,605,2023,10,30,0,44,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,84208.05,59376.25,56449.94,72667.48,740.0,561.0,536.0,666.0,65796.03857142857,65439.77642857142,64741.183333333334,8856.03403057567,8189.771344087698,6701.0693358866965,628.1428571428571,611.5714285714286,607.6666666666666
2023-10-31,62605.34,570,2023,10,31,1,44,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,61367.71,60911.38,66181.19,72676.67,605.0,620.0,595.0,676.0,66038.03285714285,65184.35857142857,64405.47233333333,8722.449692969889,8220.572741271508,6540.152900586733,621.0,609.7857142857143,604.1333333333333
2023-11-01,59406.8,572,2023,11,1,2,44,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,62605.34,62094.27,62888.46,61161.97,570.0,563.0,582.0,585.0,65654.10857142857,64935.66857142857,64346.96666666667,8980.302246310035,8347.062077805349,6577.910079084884,622.2857142857143,609.0714285714286,603.7
2023-11-02,65506.35,561,2023,11,2,3,44,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,59406.8,63435.06,55800.13,63524.340000000004,572.0,611.0,537.0,573.0,65950.00714285714,65628.97,64413.03366666667,8928.976564081902,7922.184359857395,6579.31617574847,615.1428571428571,610.7857142857143,603.3
2023-11-03,67679.47,597,2023,11,3,4,44,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,65506.35,58611.46,59606.3,61849.69,561.0,553.0,568.0,562.0,67245.43714285713,66205.625,64607.35966666667,8324.156917305416,7741.842495293646,6587.084113971404,621.4285714285714,612.8571428571429,604.4666666666667
