customer_id,signup_date,age,income,country,loyalty_member,website_visits,app_usage,discount_usage,engagement_score,purchase_propensity,total_orders,total_spent,average_order_value,days_since_last_purchase,customer_tenure_days_x,engagement_index,recency_days,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,customer_segment,avg_spend_per_order,customer_tenure_days_y,purchase_rate
110,2023-05-11,40,115043,Spain,False,8,4,False,0.2900504096996546,0.2370795782950375,37.0,4332.74,117.10108108108108,3.0,600,4.487015122909897,3.0,37.0,4332.74,3,2,3,323,At Risk,117.10108108108108,600.0,0.06156405990016639
6571,2023-05-11,38,44142,Spain,False,11,7,False,0.3205936036416861,0.1443169107500875,25.0,2418.18,96.7272,32.0,600,6.596178081092506,32.0,25.0,2418.18,1,2,1,121,Other,96.7272,600.0,0.04159733777038269
6718,2023-05-11,39,185113,Spain,False,8,7,False,0.3601630388001418,0.328966371081498,41.0,3958.09,96.53878048780489,0.0,600,5.408048911640043,0.0,41.0,3958.0899999999997,5,2,2,522,At Risk,96.53878048780487,600.0,0.06821963394342762
5356,2023-05-11,38,97149,France,True,8,3,True,0.4930187746525681,0.6445757703748601,113.0,11054.38,97.82637168141592,0.0,600,4.24790563239577,0.0,113.0,11054.38,5,5,5,555,At Risk,97.82637168141592,600.0,0.18801996672212978
8376,2023-05-11,47,48786,Netherlands,True,9,3,False,0.2426919714774982,0.3407040722946153,49.0,6357.78,129.75061224489795,0.0,600,4.572807591443249,0.0,49.0,6357.78,5,3,4,534,At Risk,129.75061224489795,600.0,0.08153078202995008
2108,2023-05-11,35,155576,Italy,True,9,2,True,0.5326559785668491,0.6847129003375766,100.0,10663.21,106.6321,4.0,600,4.359796793570055,4.0,100.0,10663.21,3,5,5,355,At Risk,106.6321,600.0,0.16638935108153077
6952,2023-05-11,28,17990,Germany,False,7,3,False,0.2980980347380021,0.2124927468745114,41.0,5346.36,130.39902439024388,2.0,600,3.789429410421401,2.0,41.0,5346.36,4,2,3,423,At Risk,130.39902439024388,600.0,0.06821963394342762
2414,2023-05-11,42,45051,France,False,10,6,False,0.3287292406663492,0.1832844524727284,21.0,1980.98,94.33238095238096,95.0,600,5.898618772199905,95.0,21.0,1980.98,1,1,1,111,Other,94.33238095238096,600.0,0.03494176372712146
3216,2023-05-11,18,120544,Germany,False,8,6,True,0.5166460493579718,0.5080670798290093,69.0,6261.64,90.74840579710146,0.0,600,5.1549938148073915,0.0,69.0,6261.64,5,4,4,544,At Risk,90.74840579710146,600.0,0.11480865224625623
5770,2023-05-11,41,42167,France,False,5,2,True,0.3628315025245058,0.3349381162984955,50.0,5054.29,101.0858,1.0,600,2.7088494507573517,1.0,50.0,5054.29,5,3,3,533,At Risk,101.0858,600.0,0.08319467554076539
5961,2023-05-11,50,89914,Spain,False,8,6,False,0.286564675659496,0.2062756343223967,34.0,2505.39,73.68794117647059,1.0,600,5.085969402697849,1.0,34.0,2505.39,5,2,2,522,At Risk,73.68794117647059,600.0,0.056572379367720464
9939,2023-05-11,42,30619,Germany,False,11,1,False,0.2417552551123265,0.0972818033349286,12.0,1466.52,122.21,42.0,600,4.772526576533698,42.0,12.0,1466.52,1,1,1,111,Other,122.21,600.0,0.019966722129783693
4413,2023-05-12,19,35924,France,False,7,2,False,0.2329094617176599,0.1411678458313621,29.0,2540.81,87.61413793103448,3.0,599,3.469872838515298,3.0,29.0,2540.81,3,2,2,322,At Risk,87.61413793103448,599.0,0.04833333333333333
5561,2023-05-12,49,60713,Portugal,False,7,5,False,0.1907737673682481,0.1535226809981147,25.0,2484.51,99.3804,56.0,599,4.357232130210475,56.0,25.0,2484.51,1,2,2,122,Other,99.38040000000001,599.0,0.041666666666666664
5439,2023-05-12,29,69617,Germany,True,3,4,False,0.0981092951380686,0.2669511225654741,52.0,4018.11,77.27134615384615,6.0,599,2.429432788541421,6.0,52.0,4018.11,2,3,2,232,At Risk,77.27134615384615,599.0,0.08666666666666667
675,2023-05-12,36,55495,Italy,True,10,5,False,0.3422821486615044,0.404178114720396,57.0,6160.7,108.08245614035089,0.0,599,5.602684644598451,0.0,57.0,6160.7,5,4,4,544,At Risk,108.08245614035087,599.0,0.095
8398,2023-05-12,47,40664,Spain,False,7,6,False,0.3125870214593652,0.1407357752118457,23.0,1694.93,73.69260869565218,3.0,599,4.693776106437809,3.0,23.0,1694.93,3,1,1,311,At Risk,73.69260869565218,599.0,0.03833333333333333
2086,2023-05-12,28,31417,Italy,True,6,5,True,0.5446170615785617,0.5597654670130091,95.0,8908.13,93.7697894736842,4.0,599,4.063385118473569,4.0,95.0,8908.13,3,5,5,355,At Risk,93.7697894736842,599.0,0.15833333333333333
5058,2023-05-12,36,162993,Netherlands,False,6,11,True,0.5597554221752705,0.5410119312547026,81.0,7120.9400000000005,87.91283950617284,2.0,599,5.867926626652581,2.0,81.0,7120.9400000000005,4,5,4,454,At Risk,87.91283950617284,599.0,0.135
8681,2023-05-12,21,59574,Germany,False,11,6,True,0.6290553643007144,0.4285082381008567,70.0,6325.42,90.36314285714286,3.0,599,6.388716609290214,3.0,70.0,6325.42,3,5,4,354,At Risk,90.36314285714286,599.0,0.11666666666666667
8308,2023-05-12,33,86914,Italy,False,7,4,True,0.5031962256649695,0.4350739455028916,73.0,6462.47,88.52698630136986,8.0,599,4.150958867699491,8.0,73.0,6462.47,2,5,4,254,At Risk,88.52698630136986,599.0,0.12166666666666667
2981,2023-05-12,23,81957,Netherlands,True,10,9,False,0.405930432351555,0.3986979249124454,58.0,7191.74,123.9955172413793,3.0,599,6.821779129705466,3.0,58.0,7191.74,3,4,4,344,At Risk,123.9955172413793,599.0,0.09666666666666666
8508,2023-05-12,39,39476,France,True,6,4,False,0.2964247543614164,0.291965769612011,40.0,3498.51,87.46275,6.0,599,3.6889274263084255,6.0,40.0,3498.51,2,2,2,222,At Risk,87.46275,599.0,0.06666666666666667
1512,2023-05-12,20,51272,Italy,False,7,6,False,0.2045446168443734,0.1400223657112235,20.0,3170.11,158.5055,0.0,599,4.661363385053312,0.0,20.0,3170.11,5,1,2,512,At Risk,158.5055,599.0,0.03333333333333333
5199,2023-05-12,34,34040,France,True,7,1,False,0.1601143600836288,0.2690906421957266,42.0,3845.6,91.56190476190476,0.0,599,3.1480343080250885,0.0,42.0,3845.6,5,3,2,532,At Risk,91.56190476190476,599.0,0.07
6278,2023-05-12,29,73485,France,False,4,5,True,0.3779709700635578,0.4004941505190615,70.0,6871.35,98.16214285714288,2.0,599,3.2133912910190676,2.0,70.0,6871.35,4,4,4,444,At Risk,98.16214285714287,599.0,0.11666666666666667
3640,2023-05-12,27,46236,Germany,False,7,5,False,0.3584772401582108,0.1478370423681079,16.0,1744.3200000000002,109.02,120.0,599,4.407543172047464,120.0,16.0,1744.3200000000002,1,1,1,111,Other,109.02000000000001,599.0,0.02666666666666667
1786,2023-05-12,46,112868,Spain,True,11,2,True,0.4773913105336908,0.6893591950865443,106.0,11005.95,103.82971698113208,6.0,599,5.143217393160107,6.0,106.0,11005.95,2,5,5,255,At Risk,103.82971698113208,599.0,0.17666666666666667
1192,2023-05-12,24,22375,Netherlands,False,7,2,False,0.2463802733626538,0.0646834644751139,10.0,1262.55,126.255,0.0,599,3.4739140820087964,0.0,10.0,1262.55,5,1,1,511,At Risk,126.255,599.0,0.016666666666666666
2301,2023-05-12,29,64328,Spain,False,8,2,True,0.4017708733089901,0.3235439213933627,56.0,7323.91,130.78410714285715,5.0,599,3.9205312619926973,5.0,56.0,7323.91,3,4,4,344,At Risk,130.78410714285715,599.0,0.09333333333333334
8607,2023-05-12,36,178667,Spain,False,6,4,False,0.2315588030611773,0.3125022831757136,47.0,4988.62,106.1408510638298,9.0,599,3.6694676409183535,9.0,47.0,4988.62,2,3,3,233,At Risk,106.14085106382979,599.0,0.07833333333333334
3456,2023-05-12,41,34685,Spain,False,6,4,False,0.1606268105963309,0.1365391862118429,21.0,2347.96,111.80761904761906,2.0,599,3.6481880431788998,2.0,21.0,2347.96,4,1,1,411,At Risk,111.80761904761906,599.0,0.035
6124,2023-05-12,18,54220,Portugal,True,10,3,True,0.5214696354734949,0.6072855861717102,105.0,10871.06,103.53390476190476,4.0,599,5.056440890642049,4.0,105.0,10871.06,3,5,5,355,At Risk,103.53390476190475,599.0,0.175
7978,2023-05-12,33,41994,Spain,False,2,5,True,0.3350532606021949,0.3561984680642391,59.0,4231.0599999999995,71.7128813559322,0.0,599,2.400515978180658,0.0,59.0,4231.0599999999995,5,4,3,543,At Risk,71.7128813559322,599.0,0.09833333333333333
1860,2023-05-12,42,78350,Germany,False,6,4,False,0.2331222800500933,0.1612060714217164,18.0,2855.84,158.6577777777778,58.0,599,3.6699366840150285,58.0,18.0,2855.84,1,1,2,112,Other,158.6577777777778,599.0,0.03
7133,2023-05-12,51,18387,Portugal,True,8,4,False,0.2809996069708259,0.2544863290772894,36.0,4400.1,122.225,1.0,599,4.484299882091248,1.0,36.0,4400.1,5,2,3,523,At Risk,122.22500000000001,599.0,0.06
4442,2023-05-12,35,27418,Spain,False,12,2,False,0.3434914591413238,0.1268778912329916,17.0,2265.5499999999997,133.2676470588235,0.0,599,5.5030474377423975,0.0,17.0,2265.5499999999997,5,1,1,511,At Risk,133.2676470588235,599.0,0.028333333333333332
6875,2023-05-12,20,30481,Spain,True,12,2,True,0.4830537598928563,0.5310420631734141,70.0,6178.83,88.269,7.0,599,5.544916127967857,7.0,70.0,6178.83,2,4,4,244,At Risk,88.269,599.0,0.11666666666666667
4180,2023-05-12,34,77719,Spain,False,8,7,True,0.5635313739734424,0.4235484411395923,66.0,5860.77,88.79954545454547,3.0,599,5.469059412192033,3.0,66.0,5860.77,3,4,4,344,At Risk,88.79954545454547,599.0,0.11
9841,2023-05-12,30,45715,France,False,6,2,False,0.1041624580661553,0.0353685027925245,3.0,489.36,163.11999999999998,157.0,599,3.031248737419847,157.0,3.0,489.35999999999996,1,1,1,111,Other,163.11999999999998,599.0,0.005
9649,2023-05-12,38,36402,Spain,False,9,5,True,0.4701161466113013,0.3779714508164993,58.0,6345.88,109.41172413793105,1.0,599,5.24103484398339,1.0,58.0,6345.88,5,4,4,544,At Risk,109.41172413793103,599.0,0.09666666666666666
4018,2023-05-12,53,61373,France,False,6,6,False,0.1982575957471076,0.1892916472853655,26.0,2622.99,100.88423076923078,7.0,599,4.259477278724132,7.0,26.0,2622.9900000000002,2,2,2,222,At Risk,100.88423076923078,599.0,0.043333333333333335
2743,2023-05-12,23,55955,Portugal,False,9,5,True,0.504604752941568,0.3537576658062012,55.0,5338.93,97.07145454545456,2.0,599,5.25138142588247,2.0,55.0,5338.93,4,3,3,433,At Risk,97.07145454545456,599.0,0.09166666666666666
2164,2023-05-13,45,45380,Italy,False,5,4,True,0.3793669496699673,0.2967157411398957,36.0,2922.65,81.18472222222222,7.0,598,3.3138100849009904,7.0,36.0,2922.65,2,2,2,222,At Risk,81.18472222222222,598.0,0.06010016694490818
4747,2023-05-13,44,39004,Germany,True,3,4,False,0.1987488426878414,0.2837960193240311,45.0,5003.63,111.1917777777778,24.0,598,2.459624652806353,24.0,45.0,5003.63,1,3,3,133,Other,111.19177777777779,598.0,0.07512520868113523
3812,2023-05-13,41,31817,Portugal,False,5,5,False,0.198742281291461,0.0955186019445204,19.0,1793.5,94.39473684210526,15.0,598,3.5596226843874383,15.0,19.0,1793.5,1,1,1,111,Other,94.39473684210526,598.0,0.03171953255425709
6921,2023-05-13,37,102134,Spain,False,4,5,True,0.3011761168562241,0.340146223606402,67.0,6871.4400000000005,102.55880597014928,4.0,598,3.1903528350568675,4.0,67.0,6871.4400000000005,3,4,4,344,At Risk,102.55880597014927,598.0,0.11185308848080133
2250,2023-05-13,55,105640,Germany,False,15,4,True,0.6537584970633749,0.4862104956037095,70.0,6761.08,96.58685714285714,2.0,598,7.396127549119012,2.0,70.0,6761.08,4,4,4,444,At Risk,96.58685714285714,598.0,0.11686143572621036
5510,2023-05-13,47,25959,Spain,False,8,6,True,0.5738872246412374,0.3281285384796246,52.0,4595.21,88.36942307692308,2.0,598,5.172166167392371,2.0,52.0,4595.21,4,3,3,433,At Risk,88.36942307692308,598.0,0.08681135225375626
2336,2023-05-13,29,41169,France,False,9,3,False,0.3204204612701035,0.1828451303147086,24.0,2800.37,116.68208333333332,63.0,598,4.596126138381031,63.0,24.0,2800.37,1,1,2,112,Other,116.68208333333332,598.0,0.04006677796327212
2983,2023-05-13,35,62719,France,False,15,2,False,0.3057393209467199,0.2051580520696823,33.0,3701.47,112.16575757575755,1.0,598,6.691721796284016,1.0,33.0,3701.47,5,2,2,522,At Risk,112.16575757575757,598.0,0.05509181969949917
2171,2023-05-13,24,31892,Spain,True,14,3,True,0.5789106863630971,0.5941167720451127,97.0,10747.02,110.7940206185567,2.0,598,6.673673205908929,2.0,97.0,10747.02,4,5,5,455,At Risk,110.7940206185567,598.0,0.16193656093489148
5527,2023-05-13,48,72510,Italy,False,7,3,False,0.2022612103156114,0.1885593563254078,38.0,3833.04,100.86947368421052,0.0,598,3.7606783630946836,0.0,38.0,3833.04,5,2,2,522,At Risk,100.86947368421052,598.0,0.06343906510851419
3290,2023-05-13,35,55774,Spain,False,10,7,False,0.3469096435922675,0.1605610659606807,28.0,2450.12,87.50428571428571,2.0,598,6.20407289307768,2.0,28.0,2450.12,4,2,1,421,At Risk,87.50428571428571,598.0,0.04674457429048414
4633,2023-05-13,18,75860,Germany,False,15,3,False,0.3681378818178285,0.1757308039154589,33.0,3074.64,93.17090909090908,3.0,598,7.010441364545349,3.0,33.0,3074.64,3,2,2,322,At Risk,93.17090909090909,598.0,0.05509181969949917
4320,2023-05-13,18,159398,France,False,9,0,False,0.1155588109917962,0.260107590790616,47.0,4667.67,99.31212765957449,2.0,598,3.634667643297539,2.0,47.0,4667.67,4,3,3,433,At Risk,99.31212765957447,598.0,0.07846410684474124
997,2023-05-13,29,21709,France,False,10,3,False,0.2562916340391534,0.0913672992192056,12.0,1095.86,91.32166666666666,0.0,598,4.976887490211746,0.0,12.0,1095.86,5,1,1,511,At Risk,91.32166666666666,598.0,0.02003338898163606
7698,2023-05-13,26,103999,Spain,False,5,4,False,0.2521093707272259,0.206706490264836,37.0,3941.17,106.51810810810812,11.0,598,3.275632811218168,11.0,37.0,3941.17,2,2,2,222,At Risk,106.51810810810811,598.0,0.06176961602671119
2161,2023-05-13,30,38489,Germany,False,4,6,True,0.3794862680840331,0.3444836573024802,42.0,3907.48,93.0352380952381,3.0,598,3.51384588042521,3.0,42.0,3907.48,3,3,2,332,At Risk,93.0352380952381,598.0,0.07011686143572621
142,2023-05-13,32,71112,Spain,True,6,7,True,0.592930802818913,0.6036639613425663,89.0,9444.04,106.11280898876406,7.0,598,4.677879240845674,7.0,89.0,9444.04,2,5,5,255,At Risk,106.11280898876406,598.0,0.14858096828046743
7276,2023-05-13,47,66229,Italy,True,7,1,False,0.1952052754487686,0.3166866260730273,45.0,5072.58,112.724,7.0,598,3.1585615826346305,7.0,45.0,5072.58,2,3,3,233,At Risk,112.724,598.0,0.07512520868113523
1591,2023-05-13,49,101447,Spain,False,7,4,True,0.4001445470855139,0.4440455939912155,77.0,6940.52,90.13662337662338,32.0,598,4.120043364125654,32.0,77.0,6940.52,1,5,4,154,Loyal Customers,90.13662337662338,598.0,0.1285475792988314
1827,2023-05-13,57,52765,Spain,False,7,3,False,0.2347408193442659,0.1778003084111223,27.0,1940.07,71.85444444444444,0.0,598,3.77042224580328,0.0,27.0,1940.07,5,2,1,521,At Risk,71.85444444444444,598.0,0.045075125208681135
6669,2023-05-13,52,33947,France,True,5,5,False,0.2114989974925591,0.324323357382753,75.0,9308.25,124.11,3.0,598,3.5634496992477676,3.0,75.0,9308.25,3,5,5,355,At Risk,124.11,598.0,0.12520868113522537
4534,2023-05-13,41,57819,Germany,False,11,2,True,0.4399431360468973,0.3595591173855686,65.0,6945.150000000001,106.84846153846156,2.0,598,5.131982940814069,2.0,65.0,6945.150000000001,4,4,4,444,At Risk,106.84846153846155,598.0,0.10851419031719532
6101,2023-05-13,20,118931,Spain,True,6,6,True,0.5059562960812725,0.7069432459885381,118.0,14728.28,124.81593220338983,3.0,598,4.351786888824382,3.0,118.0,14728.28,3,5,5,355,At Risk,124.81593220338983,598.0,0.19699499165275458
6557,2023-05-13,43,60982,Spain,True,11,4,False,0.324322345587577,0.3979347783407168,56.0,5967.41,106.56089285714286,1.0,598,5.697296703676273,1.0,56.0,5967.41,5,4,4,544,At Risk,106.56089285714286,598.0,0.09348914858096828
487,2023-05-13,19,38474,Spain,False,10,3,True,0.5305525309771542,0.3967356914986127,63.0,6775.2,107.54285714285714,3.0,598,5.059165759293147,3.0,63.0,6775.2,3,4,4,344,At Risk,107.54285714285714,598.0,0.10517529215358931
9782,2023-05-13,38,47401,Germany,False,14,4,False,0.312052724152239,0.1364463704700342,19.0,2522.35,132.75526315789477,63.0,598,6.8936158172456725,63.0,19.0,2522.35,1,1,2,112,Other,132.75526315789475,598.0,0.03171953255425709
4096,2023-05-13,20,58070,Portugal,False,8,6,False,0.3527601296961586,0.1799774205011993,31.0,2558.03,82.51709677419356,16.0,598,5.1058280389088475,16.0,31.0,2558.03,1,2,2,122,Other,82.51709677419356,598.0,0.05175292153589316
3933,2023-05-13,54,54317,Spain,False,8,4,True,0.422507626144377,0.3056286262668132,48.0,5599.63,116.65895833333332,3.0,598,4.526752287843314,3.0,48.0,5599.63,3,3,3,333,At Risk,116.65895833333333,598.0,0.08013355592654424
3565,2023-05-13,38,50705,Spain,False,7,2,False,0.2145606585901497,0.1171758789123937,20.0,1826.09,91.3045,1.0,598,3.4643681975770453,1.0,20.0,1826.09,5,1,1,511,At Risk,91.30449999999999,598.0,0.0333889816360601
272,2023-05-13,32,83728,Spain,False,10,3,True,0.5496039216564799,0.4369089543404753,57.0,3990.12,70.00210526315789,4.0,598,5.064881176496944,4.0,57.0,3990.12,3,4,2,342,At Risk,70.00210526315789,598.0,0.09515859766277128
1050,2023-05-13,30,141035,Portugal,False,17,4,False,0.4599733520531102,0.2604843043283481,40.0,3388.12,84.703,5.0,598,8.137992005615933,5.0,40.0,3388.12,3,2,2,322,At Risk,84.703,598.0,0.0667779632721202
1948,2023-05-13,34,82412,France,True,10,3,True,0.4143457932762699,0.6320721168792887,97.0,11021.79,113.62670103092783,4.0,598,5.024303737982882,4.0,97.0,11021.79,3,5,5,355,At Risk,113.62670103092785,598.0,0.16193656093489148
6928,2023-05-13,27,69981,Portugal,False,9,6,False,0.3471156691199346,0.1879839588879534,30.0,2820.62,94.02066666666666,38.0,598,5.504134700735981,38.0,30.0,2820.62,1,2,2,122,Other,94.02066666666666,598.0,0.05008347245409015
8290,2023-05-13,31,85921,France,True,9,3,True,0.4046156196690627,0.5859241013347848,103.0,11871.83,115.2604854368932,4.0,598,4.621384685900718,4.0,103.0,11871.83,3,5,5,355,At Risk,115.2604854368932,598.0,0.17195325542570952
546,2023-05-14,18,70819,Portugal,False,15,3,False,0.4691724437610906,0.2864500250691372,48.0,5114.18,106.54541666666668,0.0,597,7.040751733128327,0.0,48.0,5114.18,5,3,3,533,At Risk,106.54541666666667,597.0,0.0802675585284281
8048,2023-05-14,25,55123,Netherlands,False,6,4,False,0.1878905216129896,0.0969743491526382,13.0,1482.87,114.06692307692308,23.0,597,3.6563671564838973,23.0,13.0,1482.87,1,1,1,111,Other,114.06692307692308,597.0,0.021739130434782608
895,2023-05-14,23,38372,Spain,True,7,4,False,0.273747104061927,0.3250605035799757,72.0,8042.29,111.69847222222222,3.0,597,4.082124131218578,3.0,72.0,8042.29,3,5,5,355,At Risk,111.69847222222222,597.0,0.12040133779264214
7487,2023-05-14,40,38369,Germany,False,4,6,False,0.2096389350145431,0.1473978468246507,19.0,2213.13,116.48052631578948,3.0,597,3.462891680504363,3.0,19.0,2213.13,3,1,1,311,At Risk,116.48052631578948,597.0,0.03177257525083612
1125,2023-05-14,35,50951,Germany,True,11,8,True,0.6734269243977217,0.6460330810586191,130.0,13916.23,107.04792307692308,2.0,597,7.002028077319317,2.0,130.0,13916.23,4,5,5,455,At Risk,107.04792307692307,597.0,0.21739130434782608
6459,2023-05-14,43,59334,Spain,True,12,4,True,0.5270514832258479,0.5642877643884131,80.0,10431.07,130.388375,3.0,597,6.1581154449677555,3.0,80.0,10431.07,3,5,5,355,At Risk,130.388375,597.0,0.13377926421404682
8329,2023-05-14,30,90577,France,False,6,2,False,0.188200072719771,0.2130304742891959,34.0,2703.06,79.50176470588235,39.0,597,3.0564600218159317,39.0,34.0,2703.06,1,2,2,122,Other,79.50176470588235,597.0,0.056856187290969896
9561,2023-05-14,36,48610,Portugal,False,16,3,True,0.714607147424243,0.4131935128471825,78.0,9180.77,117.70217948717948,4.0,597,7.514382144227274,4.0,78.0,9180.77,3,5,5,355,At Risk,117.70217948717949,597.0,0.13043478260869565
2035,2023-05-14,18,43061,Portugal,False,4,3,False,0.2298475756363073,0.1158635116677117,19.0,1554.18,81.79894736842105,2.0,597,2.5689542726908923,2.0,19.0,1554.18,4,1,1,411,At Risk,81.79894736842105,597.0,0.03177257525083612
2915,2023-05-14,44,58767,Portugal,True,9,6,True,0.5263263302557398,0.5627568479744429,97.0,11019.12,113.59917525773196,1.0,597,5.557897899076722,1.0,97.0,11019.12,5,5,5,555,At Risk,113.59917525773197,597.0,0.16220735785953178
5486,2023-05-14,47,63531,Netherlands,True,11,3,False,0.3316337438721633,0.3762011977806377,48.0,5489.68,114.36833333333334,0.0,597,5.39949012316165,0.0,48.0,5489.68,5,3,3,533,At Risk,114.36833333333334,597.0,0.0802675585284281
1630,2023-05-14,41,38368,Germany,False,10,6,False,0.3322067568661691,0.1498882576595667,23.0,3192.73,138.81434782608696,16.0,597,5.8996620270598505,16.0,23.0,3192.73,1,1,2,112,Other,138.81434782608696,597.0,0.038461538461538464
9435,2023-05-14,26,35797,Spain,False,7,6,True,0.5197163513112072,0.4308145098094158,77.0,9149.12,118.81974025974029,1.0,597,4.755914905393362,1.0,77.0,9149.12,5,5,5,555,At Risk,118.81974025974027,597.0,0.12876254180602006
9313,2023-05-14,40,70761,Germany,False,10,4,False,0.2643949848336362,0.150460579548833,30.0,4146.2,138.20666666666665,77.0,597,5.279318495450091,77.0,30.0,4146.2,1,2,2,122,Other,138.20666666666665,597.0,0.05016722408026756
3141,2023-05-14,36,48235,France,False,10,8,False,0.4166495069546865,0.2232354235678594,37.0,4595.95,124.21486486486486,4.0,597,6.524994852086406,4.0,37.0,4595.95,3,2,3,323,At Risk,124.21486486486486,597.0,0.061872909698996656
6831,2023-05-14,18,92483,Spain,False,3,5,False,0.2392165766021417,0.1954783086078065,27.0,2717.96,100.66518518518518,8.0,597,2.771764972980643,8.0,27.0,2717.96,2,2,2,222,At Risk,100.66518518518518,597.0,0.0451505016722408
5997,2023-05-14,47,58933,Italy,False,11,7,False,0.4233619953155401,0.2258657343744232,29.0,2428.41,83.73827586206896,25.0,597,6.627008598594662,25.0,29.0,2428.41,1,2,1,121,Other,83.73827586206896,597.0,0.048494983277591976
3875,2023-05-14,24,49494,Germany,False,9,1,False,0.2200977500441071,0.1575243840673096,19.0,1842.47,96.9721052631579,9.0,597,3.966029325013232,9.0,19.0,1842.47,2,1,1,211,At Risk,96.9721052631579,597.0,0.03177257525083612
8693,2023-05-14,40,28447,Italy,True,3,4,True,0.3313917072033671,0.5051290686026373,75.0,6466.68,86.22240000000001,1.0,597,2.4994175121610103,1.0,75.0,6466.68,5,5,4,554,At Risk,86.22240000000001,597.0,0.1254180602006689
9245,2023-05-14,35,51515,Spain,False,6,1,False,0.2207441674801473,0.083937904693315,18.0,1474.39,81.91055555555556,2.0,597,2.7662232502440443,2.0,18.0,1474.39,4,1,1,411,At Risk,81.91055555555556,597.0,0.030100334448160536
2799,2023-05-14,48,31389,Portugal,False,9,1,True,0.489815473380645,0.3746219723342034,76.0,8593.95,113.07828947368422,6.0,597,4.046944642014194,6.0,76.0,8593.95,2,5,5,255,At Risk,113.07828947368422,597.0,0.12709030100334448
1220,2023-05-14,26,27022,Spain,False,7,6,True,0.5401718508654859,0.3552134018575068,54.0,5876.63,108.82648148148148,6.0,597,4.762051555259646,6.0,54.0,5876.63,2,3,4,234,At Risk,108.82648148148148,597.0,0.0903010033444816
6074,2023-05-14,29,109170,Germany,False,9,1,False,0.2189332825131222,0.230178587099309,36.0,3349.3,93.03611111111113,3.0,597,3.965679984753937,3.0,36.0,3349.3,3,2,2,322,At Risk,93.03611111111111,597.0,0.06020066889632107
3544,2023-05-14,41,40218,Spain,False,4,5,False,0.1825116649146232,0.0906227395445838,11.0,870.42,79.1290909090909,15.0,597,3.154753499474387,15.0,11.0,870.42,1,1,1,111,Other,79.1290909090909,597.0,0.01839464882943144
8212,2023-05-14,29,80126,Germany,False,6,2,True,0.4741969344248958,0.4069722281150441,68.0,8058.25,118.50367647058825,0.0,597,3.1422590803274693,0.0,68.0,8058.25,5,4,5,545,At Risk,118.50367647058823,597.0,0.11371237458193979
4636,2023-05-14,49,29479,Spain,False,10,2,False,0.3063983285108404,0.2000573719542323,27.0,2299.42,85.1637037037037,8.0,597,4.6919194985532515,8.0,27.0,2299.42,2,2,1,221,At Risk,85.1637037037037,597.0,0.0451505016722408
3871,2023-05-14,27,35948,Spain,True,10,2,False,0.3354460828639324,0.3636009109062911,55.0,5136.65,93.39363636363636,1.0,597,4.700633824859179,1.0,55.0,5136.65,5,3,3,533,At Risk,93.39363636363636,597.0,0.09197324414715718
5784,2023-05-14,40,34372,Portugal,False,10,4,False,0.2651447960608529,0.1213512751451241,10.0,1129.69,112.969,34.0,597,5.279543438818256,34.0,10.0,1129.69,1,1,1,111,Other,112.96900000000001,597.0,0.016722408026755852
4784,2023-05-15,34,72266,Portugal,False,3,6,False,0.1848791814708054,0.1342596970183174,22.0,2084.51,94.75045454545452,24.0,596,3.0554637544412415,24.0,22.0,2084.5099999999998,1,1,1,111,Other,94.75045454545453,596.0,0.03685092127303183
1824,2023-05-15,28,64123,Italy,True,8,5,True,0.4975875723794403,0.6006025253824036,96.0,9576.17,99.75177083333334,3.0,596,4.8492762717138325,3.0,96.0,9576.17,3,5,5,355,At Risk,99.75177083333334,596.0,0.16080402010050251
5855,2023-05-15,48,26463,France,False,10,1,True,0.453773913130275,0.3201526872855867,63.0,7259.75,115.234126984127,0.0,596,4.436132173939082,0.0,63.0,7259.75,5,4,4,544,At Risk,115.23412698412699,596.0,0.10552763819095477
3166,2023-05-15,24,25274,Germany,True,5,6,False,0.2260863301503705,0.2695261645934846,44.0,3962.71,90.06159090909091,3.0,596,3.867825899045111,3.0,44.0,3962.71,3,3,2,332,At Risk,90.06159090909091,596.0,0.07370184254606366
90,2023-05-15,40,65265,Spain,True,5,2,False,0.1842930347331042,0.2749951337548141,61.0,4640.13,76.06770491803279,0.0,596,2.6552879104199314,0.0,61.0,4640.13,5,4,3,543,At Risk,76.06770491803279,596.0,0.10217755443886097
2317,2023-05-15,18,98694,Germany,True,4,2,False,0.014268438895967,0.2553181059625441,46.0,4283.54,93.1204347826087,29.0,596,2.20428053166879,29.0,46.0,4283.54,1,3,3,133,Other,93.1204347826087,596.0,0.07705192629815745
6531,2023-05-15,38,96279,Spain,False,7,4,False,0.2044568905061942,0.1911670986164475,34.0,3697.9,108.76176470588236,29.0,596,4.061337067151858,29.0,34.0,3697.9,1,2,2,122,Other,108.76176470588236,596.0,0.05695142378559464
4575,2023-05-15,47,34780,Spain,False,3,10,False,0.3251901214623336,0.1538084090931609,31.0,3050.67,98.40870967741937,26.0,596,4.2975570364387,26.0,31.0,3050.67,1,2,2,122,Other,98.40870967741935,596.0,0.051926298157453935
