antecedent,consequent,confidence,lift,support
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo""]",['Perfect Fitness Perfect Rip Deck'],0.9615384615384616,2.781543852972425,0.10689090002137817
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo""]","[""Diamondback Women's Serene Classic Comfort Bi""]",0.8673076923076923,3.0914221097672967,0.09641559181928312
"['Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Under Armour Girls' Toddler Spine Surge Runni""]",0.7218068535825545,2.8428615145450427,0.16511081023302215
"['Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's Dri-FIT Victory Golf Polo""]",0.878816199376947,2.6792152348157066,0.20102615264020524
"['Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']",['Field & Stream Sportsman 16 Gun Fire Safe'],0.8314641744548287,2.710951849471331,0.1901945414380389
"['Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""O'Brien Men's Neoprene Life Vest""]",0.8598130841121495,2.6783034426960697,0.19667925603933586
"['Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's Free 5.0+ Running Shoe""]",0.7557632398753894,2.7887524441681144,0.17287821563457564
"['Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Diamondback Women's Serene Classic Comfort Bi""]",0.7722741433021807,2.7526855608228353,0.176655027435331
"['Pelican Sunstream 100 Kayak', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Under Armour Girls' Toddler Spine Surge Runni""]",0.7647773279352227,3.0121022292772888,0.13461127342692225
"['Pelican Sunstream 100 Kayak', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']",['Field & Stream Sportsman 16 Gun Fire Safe'],0.8668016194331983,2.826168012431708,0.1525689446305138
"['Pelican Sunstream 100 Kayak', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's Free 5.0+ Running Shoe""]",0.7927125506072874,2.9250947206605478,0.13952825482790565
"['Pelican Sunstream 100 Kayak', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Diamondback Women's Serene Classic Comfort Bi""]",0.8052631578947368,2.8702712458056494,0.14173733342834746
"[""Diamondback Women's Serene Classic Comfort Bi"", ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck']","[""Under Armour Girls' Toddler Spine Surge Runni""]",0.731723903434206,2.881920161911932,0.15335281123067057
"[""Diamondback Women's Serene Classic Comfort Bi"", ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's Free 5.0+ Running Shoe""]",0.7674260455627337,2.831787982482735,0.16083517423216703
"[""Diamondback Women's Serene Classic Comfort Bi"", ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck']",['Pelican Sunstream 100 Kayak'],0.815028901734104,2.7841530131535253,0.17081165823416233
"[""Diamondback Women's Serene Classic Comfort Bi"", ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck']",['Field & Stream Sportsman 16 Gun Fire Safe'],0.8463107786467188,2.7593585401369434,0.17736763343547352
"[""Diamondback Women's Serene Classic Comfort Bi"", ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's Dri-FIT Victory Golf Polo""]",0.8820129207752465,2.6889609639884933,0.18484999643697
"[""Diamondback Women's Serene Classic Comfort Bi"", ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's CJ Elite 2 TD Football Cleat""]",0.898333900034002,2.6759328421093502,0.1882705052376541
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck']",['Pelican Sunstream 100 Kayak'],0.9028256374913852,3.0840682012942082,0.09335138601867028
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's CJ Elite 2 TD Football Cleat""]",0.9503790489317712,2.830963530812894,0.09826836741965367
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Nike Men's Dri-FIT Victory Golf Polo""]",0.9203025014543339,2.8056930269191107,0.11273426922254685
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Perfect Fitness Perfect Rip Deck'],0.9569517161140197,2.768275290090299,0.11722368702344474
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""O'Brien Men's Neoprene Life Vest""]",0.9272833042466551,2.8884720551594474,0.11358939642271788
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Diamondback Women's Serene Classic Comfort Bi""]",0.849912739965096,3.0294197307417305,0.10411173662082235
"['Pelican Sunstream 100 Kayak', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo""]","[""Under Armour Girls' Toddler Spine Surge Runni""]",0.730820995962315,2.878364029284077,0.1547780232309556
"['Pelican Sunstream 100 Kayak', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo""]",['Field & Stream Sportsman 16 Gun Fire Safe'],0.8432032301480484,2.7492265168837275,0.17857906363571582
"['Pelican Sunstream 100 Kayak', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo""]","[""Nike Men's CJ Elite 2 TD Football Cleat""]",0.8946837146702558,2.6650597681952237,0.18948193543789638
"['Pelican Sunstream 100 Kayak', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo""]",['Perfect Fitness Perfect Rip Deck'],0.9185733512786003,2.657254141103401,0.19454143803890828
"['Pelican Sunstream 100 Kayak', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo""]","[""Nike Men's Free 5.0+ Running Shoe""]",0.7574024226110363,2.7948009982909996,0.16040761063208153
"['Pelican Sunstream 100 Kayak', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo""]","[""Diamondback Women's Serene Classic Comfort Bi""]",0.7809555854643337,2.783629598887731,0.16539585263307918
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe""]","[""Nike Men's Dri-FIT Victory Golf Polo""]",0.8793440062475596,2.6808243405761467,0.16047887123209578
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe""]",['Pelican Sunstream 100 Kayak'],0.8168684107770402,2.79043680828486,0.14907717522981542
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe""]",['Field & Stream Sportsman 16 Gun Fire Safe'],0.8531823506442796,2.7817629940964625,0.15570441103114088
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe""]","[""Nike Men's CJ Elite 2 TD Football Cleat""]",0.9004295197188599,2.6821752176214733,0.1643269436328654
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe""]","[""O'Brien Men's Neoprene Life Vest""]",0.8824677860210856,2.7488724619831064,0.16104895603220978
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe""]","[""Diamondback Women's Serene Classic Comfort Bi""]",0.7914877001171418,2.8211701538592457,0.14444523622888905
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe""]",['Perfect Fitness Perfect Rip Deck'],0.9273721202655213,2.6827072693642675,0.16924392503384877
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo""]",['Pelican Sunstream 100 Kayak'],0.8960264900662251,3.0608421945227207,0.09641559181928312
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo""]","[""Nike Men's CJ Elite 2 TD Football Cleat""]",0.947682119205298,2.8229299891335056,0.10197391862039479
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo""]",['Perfect Fitness Perfect Rip Deck'],0.9609271523178808,2.779775454231462,0.10339913062067983
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Nike Men's Free 5.0+ Running Shoe""]",0.8329532497149373,3.073582159676496,0.10411173662082235
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Nike Men's Dri-FIT Victory Golf Polo""]",0.9218928164196123,2.810541362766982,0.11522839022304568
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Perfect Fitness Perfect Rip Deck'],0.9549600912200684,2.762513906429854,0.1193615050238723
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""O'Brien Men's Neoprene Life Vest""]",0.9218928164196123,2.87168077531996,0.11522839022304568
"['ENO Atlas Hammock Straps', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo""]","[""Nike Men's CJ Elite 2 TD Football Cleat""]",0.9473684210526315,2.8219955535197574,0.015392289603078459
"['ENO Atlas Hammock Straps', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo""]",['Perfect Fitness Perfect Rip Deck'],0.9649122807017544,2.79130365596531,0.015677332003135466
"['adidas Youth Germany Black/Red Away Match Soc', 'Pelican Sunstream 100 Kayak']",['Perfect Fitness Perfect Rip Deck'],0.9634703196347032,2.787132342905337,0.015035986603007197
['Under Armour Hustle Storm Medium Duffle Bag'],"[""Nike Men's Dri-FIT Victory Golf Polo""]",0.9327731092436975,2.843711718882643,0.01581985320316397
['Under Armour Hustle Storm Medium Duffle Bag'],"[""Nike Men's CJ Elite 2 TD Football Cleat""]",0.9369747899159664,2.7910352848420197,0.015891113803178224
['Under Armour Hustle Storm Medium Duffle Bag'],"[""O'Brien Men's Neoprene Life Vest""]",0.9117647058823529,2.84013187961089,0.01546355020309271
['Under Armour Hustle Storm Medium Duffle Bag'],['Perfect Fitness Perfect Rip Deck'],0.9411764705882353,2.7226405713800674,0.015962374403192474
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck']",['Pelican Sunstream 100 Kayak'],0.8431696244325216,2.8802822151074916,0.14558540582911708
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck']",['Field & Stream Sportsman 16 Gun Fire Safe'],0.8621543541064796,2.811015811146893,0.14886339342977267
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's Free 5.0+ Running Shoe""]",0.7891044160132068,2.911780770421596,0.13625026722725006
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's CJ Elite 2 TD Football Cleat""]",0.909203466776723,2.7083108149602535,0.1569871018313974
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck']","[""Diamondback Women's Serene Classic Comfort Bi""]",0.8027238959966984,2.8612203283011604,0.13860186702772037
"[""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest""]","[""Under Armour Girls' Toddler Spine Surge Runni""]",0.7775280898876404,3.0623215507699295,0.12328083802465617
"[""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest""]","[""Nike Men's Free 5.0+ Running Shoe""]",0.8035955056179775,2.9652526243326527,0.1274139528254828
"[""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest""]","[""Nike Men's Dri-FIT Victory Golf Polo""]",0.9101123595505618,2.7746267090100005,0.14430271502886055
"[""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest""]","[""Nike Men's CJ Elite 2 TD Football Cleat""]",0.915505617977528,2.7270834933302166,0.14515784222903158
"[""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest""]",['Perfect Fitness Perfect Rip Deck'],0.9357303370786517,2.7068859658265763,0.14836456922967292
"['Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Under Armour Girls' Toddler Spine Surge Runni""]",0.7608951707891637,2.9968122177053984,0.13810304282762062
"['Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']",['Pelican Sunstream 100 Kayak'],0.8405967805261092,2.871493335229525,0.1525689446305138
"['Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's Free 5.0+ Running Shoe""]",0.7993718099725167,2.9496672651444453,0.1450865816290173
"['Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Diamondback Women's Serene Classic Comfort Bi""]",0.8056537102473498,2.871663326365522,0.14622675122924536
"['Glove It Imperial Golf Towel', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Perfect Fitness Perfect Rip Deck'],0.9678899082568807,2.799917353652609,0.015035986603007197
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's Free 5.0+ Running Shoe""]",0.8087744396757273,2.9843627956795897,0.1208579776241716
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', 'Perfect Fitness Perfect Rip Deck']",['Pelican Sunstream 100 Kayak'],0.8545541249403911,2.9191718683759755,0.1276989952255398
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's Dri-FIT Victory Golf Polo""]",0.9055793991416309,2.760807236183903,0.13532387942706478
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's CJ Elite 2 TD Football Cleat""]",0.9232236528373867,2.7500737678342277,0.1379605216275921
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', 'Perfect Fitness Perfect Rip Deck']","[""O'Brien Men's Neoprene Life Vest""]",0.9003338102050549,2.804524829879586,0.134540012826908
"[""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Under Armour Girls' Toddler Spine Surge Runni""]",0.7331114808652246,2.887385184109373,0.1569871018313974
"[""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']",['Pelican Sunstream 100 Kayak'],0.8219633943427621,2.807841361444007,0.17601368203520273
"[""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']",['Field & Stream Sportsman 16 Gun Fire Safe'],0.8475873544093178,2.7635207584632795,0.18150074823630016
"[""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's Free 5.0+ Running Shoe""]",0.7713810316139768,2.8463818082142875,0.1651820708330364
"[""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Diamondback Women's Serene Classic Comfort Bi""]",0.7826955074875208,2.789831358032101,0.167604931233521
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Nike Men's Free 5.0+ Running Shoe""]",0.8405797101449275,3.1017236582865544,0.09919475521983895
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Field & Stream Sportsman 16 Gun Fire Safe'],0.908816425120773,2.9631554121096206,0.10724720302144944
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Perfect Fitness Perfect Rip Deck'],0.9595410628019324,2.775765766707796,0.11323309342264662
"[""Hirzl Men's Hybrid Golf Glove""]","[""Nike Men's CJ Elite 2 TD Football Cleat""]",0.925764192139738,2.7576414579276043,0.01510724720302145
"[""Hirzl Men's Hybrid Golf Glove""]",['Perfect Fitness Perfect Rip Deck'],0.9301310043668122,2.6906881847617967,0.015178507803035701
"[""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Under Armour Girls' Toddler Spine Surge Runni""]",0.8056745182012848,3.173177242188782,0.10724720302144944
"[""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Nike Men's Free 5.0+ Running Shoe""]",0.8292291220556746,3.059840197162051,0.11038266942207653
"[""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Perfect Fitness Perfect Rip Deck'],0.9480728051391863,2.742590326637436,0.1262025226252405
"[""Columbia Men's PFG Anchor Tough T-Shirt""]","[""Nike Men's Dri-FIT Victory Golf Polo""]",0.926530612244898,2.8246804435439175,0.01617615620323523
"[""Columbia Men's PFG Anchor Tough T-Shirt""]",['Pelican Sunstream 100 Kayak'],0.8775510204081632,2.9977296663553443,0.015321029003064205
"[""Columbia Men's PFG Anchor Tough T-Shirt""]",['Field & Stream Sportsman 16 Gun Fire Safe'],0.8816326530612245,2.874523935968439,0.015392289603078459
"[""Columbia Men's PFG Anchor Tough T-Shirt""]","[""Nike Men's CJ Elite 2 TD Football Cleat""]",0.9183673469387755,2.735607934534459,0.016033635003206727
"[""Columbia Men's PFG Anchor Tough T-Shirt""]","[""O'Brien Men's Neoprene Life Vest""]",0.926530612244898,2.8861274321049177,0.01617615620323523
"[""Columbia Men's PFG Anchor Tough T-Shirt""]",['Perfect Fitness Perfect Rip Deck'],0.9387755102040817,2.7156950597183838,0.01638993800327799
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']",['Pelican Sunstream 100 Kayak'],0.8574670903313664,2.929122609206442,0.13461127342692225
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']",['Field & Stream Sportsman 16 Gun Fire Safe'],0.8797094870630958,2.8682535390233324,0.13810304282762062
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's Free 5.0+ Running Shoe""]",0.807989105764866,2.981464928003777,0.12684386802536876
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Diamondback Women's Serene Classic Comfort Bi""]",0.8175215615070358,2.9139649663775042,0.12834034062566807
"[""adidas Men's F10 Messi TRX FG Soccer Cleat"", ""O'Brien Men's Neoprene Life Vest""]",['Perfect Fitness Perfect Rip Deck'],0.9634703196347032,2.787132342905337,0.015035986603007197
"[""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Under Armour Girls' Toddler Spine Surge Runni""]",0.7972972972972973,3.140183264937685,0.10510938502102188
"[""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']",['Pelican Sunstream 100 Kayak'],0.8632432432432432,2.9488540487907575,0.11380317822276063
