date,day_of_week,dow,month,year,week_of_year,is_weekend,weekly_factor,seasonal_factor,trend,temperature,rain,holiday,promotion,local_event,tourism_season,festival_week,economic_slowdown,base_orders,total_orders,online_orders,dine_in_orders,orders_lag_1,orders_lag_7,orders_lag_14,orders_lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_14,momentum_1_7,momentum_7_14
2017-10-16,Monday,0,10,2017,42,0,1.0,0.806852012469029,1.0559739815131803,18.06268003320103,1,0,0,0,0,0,0,127.80220981482644,107,53,54,164.0,113.0,116.0,158.0,132.85714285714286,134.42857142857142,142.4,22.726112524499705,20.182682164187643,51.0,-3.0
2017-10-17,Tuesday,1,10,2017,42,0,1.0,0.8077740432255398,1.0560595686408765,10.566357463320458,0,0,0,0,0,0,0,127.95862614720905,111,38,73,107.0,125.0,137.0,172.0,132.0,133.78571428571428,140.7,23.69247419188983,20.943802356372995,-18.0,-12.0
2017-10-18,Wednesday,2,10,2017,42,0,1.0,0.8087530346816189,1.0561451557685724,10.47943960981978,1,0,0,0,0,0,0,128.1240899688186,119,59,60,111.0,116.0,142.0,136.0,130.0,131.92857142857142,138.66666666666666,24.939927826680517,21.773181406753224,-5.0,-26.0
2017-10-19,Thursday,3,10,2017,42,0,1.0,0.8097886967409693,1.0562307428962685,10.417059575718454,0,0,1,0,0,0,0,128.29855751215726,148,59,89,119.0,114.0,110.0,146.0,130.42857142857142,130.28571428571428,138.1,24.683713543260613,21.822460452930926,5.0,4.0
2017-10-20,Friday,4,10,2017,42,0,1.0,0.8108807225145714,1.0563163300239644,11.13829040803214,0,0,0,1,0,0,0,128.48198233406592,149,52,97,148.0,133.0,130.0,110.0,135.28571428571428,133.0,138.16666666666666,24.25362025014257,21.4655358835783,15.0,3.0
2017-10-21,Saturday,5,10,2017,42,1,1.25,0.812028788411621,1.0564019171516603,10.168358184809218,1,0,0,0,0,0,0,160.84289416132057,166,83,83,149.0,165.0,158.0,144.0,137.57142857142858,134.35714285714286,139.46666666666667,24.751142349780082,21.858309959502193,-16.0,7.0
2017-10-22,Sunday,6,10,2017,42,1,1.25,0.813232554235415,1.0564875042793564,8.94064169113004,0,0,0,0,0,0,0,161.09438092929375,176,61,115,166.0,164.0,159.0,131.0,137.71428571428572,134.92857142857142,140.2,24.938018403730304,22.61539395977888,2.0,5.0
2017-10-23,Monday,0,10,2017,43,0,1.0,0.8144916632841607,1.0565730914070524,9.08400634048686,0,0,0,0,0,0,0,129.08549619021264,114,39,75,176.0,107.0,113.0,168.0,139.42857142857142,136.14285714285714,141.7,27.34262327610641,24.393748073121227,69.0,-6.0
2017-10-24,Tuesday,1,10,2017,43,0,1.0,0.815805742456673,1.0566586785347485,10.692027312185658,0,0,0,0,0,0,0,129.3042326647991,115,40,75,114.0,111.0,125.0,171.0,140.42857142857142,136.21428571428572,139.9,26.056714699908138,24.322128485514888,3.0,-14.0
2017-10-25,Wednesday,2,10,2017,43,0,1.0,0.8171744023629333,1.0567442656624444,9.22844580474537,0,0,0,0,0,0,0,129.5316545614747,132,46,86,115.0,119.0,116.0,157.0,141.0,135.5,138.03333333333333,25.337718918640398,24.818572450112804,-4.0,3.0
2017-10-26,Thursday,3,10,2017,43,0,1.0,0.8185972374394728,1.0568298527901403,8.791324523942146,0,0,0,0,0,0,0,129.76769969063602,129,45,84,132.0,148.0,114.0,154.0,142.85714285714286,136.64285714285714,137.2,23.891620368019215,24.212543293656985,-16.0,34.0
2017-10-27,Friday,4,10,2017,43,0,1.0,0.8200738260695513,1.0569154399178364,11.322981986553255,0,0,0,0,0,0,0,130.01230329681044,141,49,92,129.0,149.0,133.0,157.0,140.14285714285714,137.71428571428572,136.36666666666667,24.285994396144297,23.453484475998362,-20.0,16.0
2017-10-28,Saturday,5,10,2017,43,1,1.25,0.8216037307080902,1.0570010270455323,10.315254883141948,0,0,0,0,0,0,0,162.83174759679233,163,57,106,141.0,166.0,165.0,129.0,139.0,138.28571428571428,135.83333333333334,23.98610709000863,23.427231266949313,-25.0,1.0
2017-10-29,Sunday,6,10,2017,43,1,1.25,0.8231864980113273,1.0570866141732282,15.671303866314428,0,0,0,0,0,0,0,163.1586427529833,189,66,123,163.0,176.0,164.0,119.0,138.57142857142858,138.14285714285714,136.96666666666667,23.443955460183698,23.25728055687211,-13.0,12.0
2017-10-30,Monday,0,10,2017,44,0,1.0,0.8248216589711513,1.0571722013009244,3.288173523378531,1,0,0,0,0,0,0,130.7967793342819,107,53,54,189.0,114.0,107.0,169.0,140.42857142857142,139.92857142857142,139.3,27.12844228761411,26.17239968926178,75.0,7.0
2017-10-31,Tuesday,1,10,2017,44,0,1.0,0.8265087290540806,1.0572577884286205,14.599957008471414,0,0,0,0,0,0,0,131.07491864950003,144,50,94,107.0,115.0,111.0,169.0,139.42857142857142,139.92857142857142,137.23333333333332,28.365807720195043,26.17239968926178,-8.0,4.0
2017-11-01,Wednesday,2,11,2017,44,0,1.0,0.8282472083448393,1.0573433755563164,15.150615994734856,0,0,0,0,0,0,0,131.36125485996422,134,46,88,144.0,132.0,119.0,116.0,143.57142857142858,142.28571428571428,136.4,26.241551928555495,24.81757618930695,12.0,13.0
2017-11-02,Thursday,3,11,2017,44,0,1.0,0.8300365816944945,1.0574289626840123,5.281658387500274,0,0,0,0,0,0,0,131.65570823564892,111,38,73,134.0,129.0,148.0,137.0,143.85714285714286,143.35714285714286,137.0,26.10509893634225,24.04677218978093,5.0,-19.0
2017-11-03,Friday,4,11,2017,44,0,1.0,0.8318763188731043,1.0575145498117082,10.565753161414172,0,0,1,0,0,0,0,131.9581966278168,121,48,73,111.0,141.0,149.0,142.0,141.28571428571428,140.71428571428572,136.13333333333333,28.581545827767787,25.487337946603237,-30.0,-8.0
2017-11-04,Saturday,5,11,2017,44,1,1.25,0.8337658747268384,1.0576001369394044,10.573971138354548,0,0,0,0,0,0,0,165.33579436621997,148,51,97,121.0,163.0,166.0,110.0,138.42857142857142,138.71428571428572,135.43333333333334,29.596492713705295,25.882659985249802,-42.0,-3.0
2017-11-05,Sunday,6,11,2017,44,1,1.25,0.835704689339517,1.0576857240671005,7.562699382822391,0,0,0,0,0,0,0,165.73367239693843,184,64,120,148.0,189.0,176.0,130.0,136.28571428571428,137.42857142857142,136.7,28.022100121834658,24.84943672388707,-41.0,13.0
2017-11-06,Monday,0,11,2017,45,0,1.0,0.8376921881985278,1.0577713111947964,9.551159347153764,0,0,0,1,0,0,0,132.91301464325923,176,61,115,184.0,107.0,114.0,158.0,135.57142857142858,138.0,138.5,26.47550530117248,25.875441282003752,77.0,-7.0
2017-11-07,Tuesday,1,11,2017,45,0,1.0,0.8397277823650646,1.0578568983224923,8.654661581855745,0,0,1,0,0,0,0,133.24677409318983,151,60,91,176.0,144.0,115.0,159.0,145.42857142857142,142.42857142857142,139.1,26.906363205613783,26.742976894631248,32.0,29.0
2017-11-08,Wednesday,2,11,2017,45,0,1.0,0.8418108686486445,1.0579424854501882,17.347354762703095,0,0,0,0,0,0,0,133.58812239856934,128,44,84,151.0,134.0,132.0,113.0,146.42857142857142,145.0,138.83333333333334,26.97441468538425,25.609493432048286,17.0,2.0
2017-11-09,Thursday,3,11,2017,45,0,1.0,0.8439408297858448,1.0580280725778843,15.004076668734625,0,0,0,0,0,0,0,133.93696342621467,121,42,79,128.0,111.0,129.0,125.0,145.57142857142858,144.71428571428572,139.33333333333334,27.524880519614868,25.787380847790285,17.0,-18.0
2017-11-10,Friday,4,11,2017,45,0,1.0,0.8461170346232123,1.0581136597055802,16.120517016143097,0,1,0,0,0,0,0,134.29319880666006,145,50,95,121.0,121.0,141.0,116.0,147.0,144.14285714285714,139.2,25.625508125043925,26.24692551330667,0.0,-20.0
2017-11-11,Saturday,5,11,2017,45,1,1.25,0.8483388383042875,1.0581992468332764,14.58195810734408,0,0,0,1,0,0,0,168.32090995369006,195,68,127,145.0,148.0,163.0,114.0,150.42857142857142,144.42857142857142,140.16666666666666,23.042403975115203,26.231848774149718,-3.0,-15.0
2017-11-12,Sunday,6,11,2017,45,1,1.25,0.850605582460689,1.0582848339609725,9.14312380938276,0,0,0,0,0,0,0,168.78431017512867,194,67,127,195.0,184.0,189.0,133.0,157.14285714285714,146.71428571428572,142.86666666666667,28.433715734603012,29.2007075030947,11.0,-5.0
2017-11-13,Monday,0,11,2017,46,0,1.0,0.8529165954072029,1.0583704210886682,11.07226897152082,0,0,0,0,0,0,0,135.4052544351952,117,40,77,194.0,176.0,107.0,165.0,158.57142857142858,147.07142857142858,144.9,30.204067843350735,29.78245297980807,18.0,69.0
2017-11-14,Tuesday,1,11,2017,46,0,1.0,0.8552711923408175,1.0584560082163643,14.23168330072463,1,0,0,0,0,0,0,135.79003982812682,142,71,71,117.0,151.0,144.0,164.0,150.14285714285714,147.78571428571428,143.3,32.66205020830058,28.8528856613855,-34.0,7.0
2017-11-15,Wednesday,2,11,2017,46,0,1.0,0.857668675543645,1.0585415953440602,9.217050350506414,0,0,1,0,0,0,0,136.18169521298958,183,73,110,142.0,128.0,134.0,107.0,148.85714285714286,147.64285714285714,142.56666666666666,32.79953542063589,28.87801171201948,14.0,-6.0
2017-11-16,Thursday,3,11,2017,46,0,1.0,0.8601083345896705,1.0586271824717564,15.144412020000692,0,0,0,0,0,0,0,136.58010943007065,148,51,97,183.0,121.0,111.0,111.0,156.71428571428572,151.14285714285714,145.1,33.549536935276,30.04319235023775,62.0,10.0
2017-11-17,Friday,4,11,2017,46,0,1.0,0.8625894465552665,1.0587127695994525,12.40849613328892,0,0,0,0,0,0,0,136.98516929846772,120,42,78,148.0,145.0,121.0,119.0,160.57142857142858,153.78571428571428,146.33333333333334,30.137778854549527,27.782613742655794,3.0,24.0
2017-11-18,Saturday,5,11,2017,46,1,1.25,0.8651112762334109,1.0587983567271482,12.131101389021753,0,0,0,0,0,0,0,171.7459495616365,149,52,97,120.0,195.0,148.0,148.0,157.0,153.71428571428572,146.36666666666667,33.57578492505206,27.874522614548773,-75.0,47.0
2017-11-19,Sunday,6,11,2017,46,1,1.25,0.8676730763515442,1.0588839438548443,15.516533722187685,0,0,0,0,0,0,0,172.26845419946036,176,61,115,149.0,194.0,184.0,149.0,150.42857142857142,153.78571428571428,146.4,29.102446305292013,27.860030844945218,-45.0,10.0
2017-11-20,Monday,0,11,2017,47,0,1.0,0.8702740877930036,1.0589695309825402,14.846494324108304,0,0,0,0,0,0,0,138.23906138646225,140,49,91,176.0,117.0,176.0,166.0,147.85714285714286,153.21428571428572,147.3,25.135821526450034,27.26840541846761,59.0,-59.0
2017-11-21,Tuesday,1,11,2017,47,0,1.0,0.8729135398219645,1.059055118110236,12.562778493640984,1,0,0,0,0,0,0,138.66953280242623,157,78,79,140.0,142.0,151.0,176.0,151.14285714285714,150.64285714285714,146.43333333333334,21.698145630665014,26.644691036668778,-2.0,-9.0
2017-11-22,Wednesday,2,11,2017,47,0,1.0,0.8755906503118264,1.0591407052379322,17.257521925684063,0,0,0,0,0,0,0,139.10605483065115,147,51,96,157.0,183.0,128.0,114.0,153.28571428571428,151.07142857142858,145.8,21.383126414023685,26.69907600162666,-26.0,55.0
2017-11-23,Thursday,3,11,2017,47,0,1.0,0.8783046259769747,1.0592262923656282,10.672041316049045,1,0,0,0,0,0,0,139.5485028811756,132,66,66,147.0,148.0,121.0,115.0,148.14285714285714,152.42857142857142,146.9,16.90590204069422,25.907273364574515,-1.0,27.0
2017-11-24,Friday,4,11,2017,47,0,1.0,0.8810546626078471,1.0593118794933245,15.900539951225152,0,0,0,0,0,0,0,139.9967505875213,132,46,86,132.0,120.0,145.0,132.0,145.85714285714286,153.21428571428572,147.46666666666667,17.976174708287736,25.032835579351307,12.0,-25.0
2017-11-25,Saturday,5,11,2017,47,1,1.25,0.8838399453092397,1.0593974666210202,15.971301039367138,0,0,0,0,0,0,0,175.56333730482555,156,54,102,132.0,149.0,195.0,129.0,147.57142857142858,152.28571428571428,147.46666666666667,15.501152030921437,25.595758577210322,-17.0,-46.0
2017-11-26,Sunday,6,11,2017,47,1,1.25,0.8866596487417763,1.059483053748716,13.404343119146846,0,0,0,0,0,1,0,176.13766355338146,204,71,133,156.0,176.0,194.0,141.0,148.57142857142858,149.5,148.36666666666667,15.830952201907266,22.527760652137076,-20.0,-18.0
2017-11-27,Monday,0,11,2017,48,0,1.0,0.889512937366476,1.0595686408764122,15.45404593505015,0,0,0,0,0,1,0,141.37500211310734,142,49,93,204.0,140.0,117.0,163.0,152.57142857142858,150.21428571428572,150.46666666666667,24.872053546482043,24.14755465061363,64.0,23.0
2017-11-28,Tuesday,1,11,2017,48,0,1.0,0.8923989656923401,1.059654228004108,10.866607555461098,0,0,0,0,0,1,0,141.8451505593572,177,61,116,142.0,157.0,142.0,189.0,152.85714285714286,152.0,149.76666666666668,24.714560967363877,22.36067977499741,-15.0,15.0
2017-11-29,Wednesday,2,11,2017,48,0,1.0,0.8953168785268899,1.0597398151318045,17.5379249839652,0,0,0,0,0,1,0,142.32044150017057,173,60,113,177.0,147.0,183.0,107.0,155.71428571428572,154.5,149.36666666666667,26.373688186741138,23.100949031453823,30.0,-36.0
2017-11-30,Thursday,3,11,2017,48,0,1.0,0.8982658112295792,1.0598254022595002,14.35858415214999,0,1,0,0,0,1,0,142.80073870835176,189,66,123,173.0,132.0,148.0,144.0,159.42857142857142,153.78571428571428,151.56666666666666,26.769741269184237,22.29238770187101,41.0,-16.0
2017-12-01,Friday,4,12,2017,48,0,1.0,0.9012448899680046,1.059910989387196,13.494075436843108,1,0,0,0,0,1,0,143.28590445092135,145,72,73,189.0,132.0,120.0,134.0,167.57142857142858,156.71428571428572,153.06666666666666,25.6830498114819,24.094137721185547,57.0,12.0
2017-12-02,Saturday,5,12,2017,48,1,1.25,0.9042532319768424,1.0599965765148922,18.359689276352785,1,0,0,0,0,1,0,179.71974941212116,204,102,102,145.0,156.0,149.0,111.0,169.42857142857142,158.5,153.43333333333334,23.01345362215457,21.99912585675904,-11.0,7.0
2017-12-03,Sunday,6,12,2017,48,1,1.25,0.9072899458194298,1.060082163642588,13.251466219343213,0,0,0,0,0,0,0,180.3378541528927,174,60,114,204.0,204.0,176.0,121.0,176.28571428571428,162.42857142857142,156.53333333333333,25.375278558170933,24.89273692562434,0.0,28.0
2017-12-04,Monday,0,12,2017,49,0,1.0,0.910354131651918,1.0601677507702842,11.292322693505216,0,0,0,0,0,0,0,144.76921382367735,146,51,95,174.0,142.0,140.0,148.0,172.0,162.28571428571428,158.3,22.256085310165027,24.814476455453004,32.0,2.0
2017-12-05,Tuesday,1,12,2017,49,0,1.0,0.9134448814899137,1.0602533378979802,11.002356553923972,0,0,0,0,0,0,0,145.2724476878259,153,53,100,146.0,177.0,157.0,184.0,172.57142857142858,162.71428571428572,158.23333333333332,21.39203233961321,24.449094906728796,-31.0,20.0
2017-12-06,Wednesday,2,12,2017,49,0,1.0,0.9165612794775366,1.060338925025676,17.64609382791375,0,0,0,0,0,0,0,145.77984027020543,138,48,90,153.0,173.0,147.0,176.0,169.14285714285714,162.42857142857142,157.2,22.460547421561255,24.544196511957207,-20.0,26.0
2017-12-07,Thursday,3,12,2017,49,0,1.0,0.9197024021588052,1.0604245121533722,12.143832050451412,0,0,0,0,0,0,0,146.29124567033034,139,48,91,138.0,189.0,132.0,151.0,164.14285714285714,161.78571428571428,155.93333333333334,25.18881081901654,25.09115250573244,-51.0,57.0
2017-12-08,Friday,4,12,2017,49,0,1.0,0.9228673187512784,1.060510099281068,21.407748483517015,0,0,1,0,0,0,0,146.80651677482572,179,71,108,139.0,145.0,132.0,128.0,157.0,162.28571428571428,155.53333333333333,24.02776172125384,24.515077217683828,-6.0,13.0
2017-12-09,Saturday,5,12,2017,49,1,1.25,0.9260550914218654,1.0605956864087642,10.0569663474421,0,0,0,0,0,0,0,184.15688162604457,167,58,109,179.0,204.0,156.0,121.0,161.85714285714286,165.64285714285714,157.23333333333332,24.626737308791146,23.23328892528364,-25.0,48.0
2017-12-10,Sunday,6,12,2017,49,1,1.25,0.9292647755647256,1.06068127353646,21.552607883106393,0,0,0,0,0,0,0,184.8100772997311,174,60,114,167.0,174.0,204.0,145.0,156.57142857142858,166.42857142857142,158.76666666666668,16.801360489131007,23.06750723658463,-7.0,-30.0
2017-12-11,Monday,0,12,2017,50,0,1.0,0.9324954200811773,1.060766860664156,17.25782340566672,1,0,1,0,0,0,0,148.37403590148207,171,94,77,174.0,146.0,142.0,195.0,156.57142857142858,164.28571428571428,159.73333333333332,16.801360489131007,20.56669664746876,28.0,4.0
2017-12-12,Tuesday,1,12,2017,50,0,1.0,0.935746067661527,1.0608524477918522,16.497164047465173,0,0,0,0,0,0,0,148.90327595854967,162,56,106,171.0,153.0,177.0,194.0,160.14285714285714,166.35714285714286,158.93333333333334,16.83675118531502,19.586522614590425,18.0,-24.0
2017-12-13,Wednesday,2,12,2017,50,0,1.0,0.939015755068742,1.060938034919548,15.316030493010256,1,0,0,0,0,0,0,149.43562949116904,135,67,68,162.0,138.0,173.0,117.0,161.42857142857142,165.28571428571428,157.86666666666667,16.541434267289617,19.368604935380606,24.0,-35.0
2017-12-14,Thursday,3,12,2017,50,0,1.0,0.942303513423878,1.061023622047244,18.312584014250113,0,0,0,0,0,0,0,149.97094303212705,177,61,116,135.0,139.0,189.0,142.0,161.0,162.57142857142858,158.46666666666667,17.27232854404261,20.813140397037706,-4.0,-50.0
2017-12-15,Friday,4,12,2017,50,0,1.0,0.945608368493179,1.06110920917494,17.167514317384402,0,0,0,0,0,1,0,150.50906221215038,153,53,100,177.0,179.0,145.0,183.0,166.42857142857142,161.71428571428572,159.63333333333333,15.031712508972284,19.866587997975582,-2.0,34.0
2017-12-16,Saturday,5,12,2017,50,1,1.25,0.9489293409767624,1.061194796302636,20.756372694887684,0,0,0,0,0,1,0,188.8122897568931,240,84,156,153.0,167.0,204.0,148.0,162.71428571428572,162.28571428571428,158.63333333333333,14.614083227197101,19.459735832772964,-14.0,-37.0
2017-12-17,Sunday,6,12,2017,50,1,1.25,0.95226544679881,1.0612803834303322,17.95595528592662,0,0,1,0,0,1,0,189.4913697198933,269,107,162,240.0,174.0,174.0,120.0,173.14285714285714,164.85714285714286,161.7,32.850309848506235,26.500673845879966,66.0,0.0
2017-12-18,Monday,0,12,2017,51,0,1.0,0.9556156973991666,1.061365970558028,18.23169015434397,0,0,0,0,0,1,0,152.138697322583,154,53,101,269.0,171.0,146.0,149.0,186.71428571428572,171.64285714285714,166.66666666666666,48.944575067840034,38.477980002268104,98.0,25.0
2017-12-19,Tuesday,1,12,2017,51,0,1.0,0.9589791000262762,1.061451557685724,16.858118364672237,0,0,0,0,0,1,0,152.68647892664168,151,52,99,154.0,162.0,153.0,176.0,184.28571428571428,172.21428571428572,166.83333333333334,50.25838001671724,38.12565978531957,-8.0,9.0
2017-12-20,Wednesday,2,12,2017,51,0,1.0,0.9623546580313512,1.06153714481342,17.946896030404357,0,0,0,0,0,1,0,153.2362823976744,187,65,122,151.0,135.0,138.0,140.0,182.71428571428572,172.07142857142858,166.0,51.23382439272676,38.206854571709194,16.0,-3.0
2017-12-21,Thursday,3,12,2017,51,0,1.0,0.9657413711637044,1.061622731941116,19.2104738648614,0,0,0,0,0,1,0,153.78794892050567,171,59,112,187.0,177.0,139.0,157.0,190.14285714285714,175.57142857142858,167.56666666666666,46.73481418752892,37.073138286602955,10.0,38.0
2017-12-22,Friday,4,12,2017,51,0,1.0,0.9691382358671438,1.061708319068812,13.326406615387311,0,0,0,0,0,0,0,154.34131910217286,139,48,91,171.0,153.0,179.0,147.0,189.28571428571428,177.85714285714286,168.03333333333333,47.06985689984012,35.602197734360296,18.0,-26.0
2017-12-23,Saturday,5,12,2017,51,1,1.25,0.972544245577347,1.061793906196508,14.582656012550208,0,0,0,0,0,0,0,193.6202912738451,221,77,144,139.0,240.0,167.0,132.0,187.28571428571428,175.0,167.76666666666668,49.12132695586267,37.077880613233994,-101.0,73.0
2017-12-24,Sunday,6,12,2017,51,1,1.25,0.9759583910201296,1.061879493324204,21.02771183307462,0,0,0,0,0,0,0,194.3156628303676,176,61,115,221.0,269.0,174.0,132.0,184.57142857142858,178.85714285714286,170.73333333333332,46.15862917829177,38.943464234623676,-48.0,95.0
2017-12-25,Monday,0,12,2017,52,0,1.0,0.979379660510513,1.0619650804519,19.48157933990947,0,0,0,0,0,0,0,156.01004999505022,145,50,95,176.0,154.0,171.0,156.0,171.28571428571428,179.0,172.2,27.366124349362494,38.92794131963084,22.0,-17.0
2017-12-26,Tuesday,1,12,2017,52,0,1.0,0.9828070402525106,1.062050667579596,18.5884020035675,0,0,1,0,0,0,0,156.56863098031587,171,68,103,145.0,151.0,162.0,204.0,170.0,177.14285714285714,171.83333333333334,28.50146195080777,39.94584245788709,-6.0,-11.0
2017-12-27,Wednesday,2,12,2017,52,0,1.0,0.986239514639536,1.062136254707292,19.367277531172977,0,0,0,0,0,0,0,157.12811164853613,115,40,75,171.0,187.0,135.0,142.0,172.85714285714286,177.78571428571428,170.73333333333332,27.25453217007277,39.75536455610761,-16.0,52.0
2017-12-28,Thursday,3,12,2017,52,0,1.0,0.9896760665553492,1.062221841834988,20.52654844385247,1,0,0,0,0,0,0,157.68833013546438,159,79,80,115.0,171.0,177.0,177.0,162.57142857142858,176.35714285714286,169.83333333333334,33.82236509992162,41.72180234851792,-56.0,-6.0
2017-12-29,Friday,4,12,2017,52,0,1.0,0.9931156776754508,1.062307428962684,18.036504842844455,0,0,0,1,0,0,0,158.24912433209124,176,61,115,159.0,139.0,153.0,173.0,160.85714285714286,175.07142857142858,169.23333333333332,33.627511412674295,41.97703453760677,20.0,-14.0
2017-12-30,Saturday,5,12,2017,52,1,1.25,0.996557328768833,1.06239301609038,17.49295226223471,1,0,0,1,0,0,0,198.51291491581745,250,125,125,176.0,221.0,240.0,189.0,166.14285714285714,176.71428571428572,169.33333333333334,32.5086069189305,41.49407477891568,-45.0,-19.0
2017-12-31,Sunday,6,12,2017,52,1,1.25,1.0000000000000002,1.062478603218076,20.58753576529305,0,0,0,0,0,0,0,199.2147381033893,213,74,139,250.0,176.0,269.0,145.0,170.28571428571428,177.42857142857142,171.36666666666667,41.318737822422705,42.73480708115741,74.0,-93.0
2018-01-01,Monday,0,1,2018,1,0,1.0,1.003442671231167,1.062564190345772,17.23701522871325,0,0,0,0,0,0,0,159.93333742727157,163,57,106,213.0,145.0,154.0,204.0,175.57142857142858,173.42857142857142,173.63333333333333,44.42168067830978,35.515358077044084,68.0,-9.0
2018-01-02,Tuesday,1,1,2018,1,0,1.0,1.0068843223245492,1.062649777473468,21.568974383370872,0,0,0,0,0,0,0,160.4948101589559,164,57,107,163.0,171.0,151.0,174.0,178.14285714285714,174.07142857142858,172.26666666666668,42.85023753893157,35.21683226420679,-8.0,20.0
2018-01-03,Wednesday,2,1,2018,1,0,1.0,1.0103239334446508,1.062735364601164,15.408445859519018,0,0,0,0,0,0,0,161.05604606618743,164,57,107,164.0,115.0,187.0,146.0,177.14285714285714,175.0,171.93333333333334,43.125508968701205,34.729725684978405,49.0,-72.0
2018-01-04,Thursday,3,1,2018,1,0,1.0,1.013760485360464,1.06282095172886,23.77549118000013,0,0,1,0,0,0,0,161.61688258138793,175,70,105,164.0,159.0,171.0,153.0,184.14285714285714,173.35714285714286,172.53333333333333,34.46461263106729,34.662342996081826,5.0,-12.0
2018-01-05,Friday,4,1,2018,1,0,1.0,1.0171929597474894,1.062906538856556,22.277440434613595,1,0,0,0,0,0,0,162.17715722916898,153,76,77,175.0,176.0,139.0,138.0,186.42857142857142,173.64285714285714,173.26666666666668,33.01947477301406,34.657904288492844,-1.0,37.0
2018-01-06,Saturday,5,1,2018,1,1,1.25,1.020620339489487,1.062992125984252,21.799106177415975,0,0,1,1,0,0,0,203.420884593131,301,120,181,153.0,250.0,221.0,139.0,183.14285714285714,174.64285714285714,173.76666666666668,35.29602702584986,33.77210305940315,-97.0,29.0
2018-01-07,Sunday,6,1,2018,1,1,1.25,1.0240416089798705,1.063077713111948,24.15015340083007,0,0,0,0,0,0,0,204.1192147135876,215,75,140,301.0,213.0,176.0,179.0,190.42857142857142,180.35714285714286,179.16666666666666,52.47811335168572,46.564441935314356,88.0,37.0
2018-01-08,Monday,0,1,2018,2,0,1.0,1.027455754422653,1.063163300239644,26.369211054520378,0,0,0,0,0,0,0,163.85298760833012,167,58,109,215.0,163.0,145.0,167.0,190.71428571428572,183.14285714285714,180.36666666666667,52.62671782062247,47.44204098420793,52.0,18.0
2018-01-09,Tuesday,1,1,2018,2,0,1.0,1.030861764132856,1.06324888736734,24.586198401697203,1,0,0,0,0,0,0,164.4093935615689,173,86,87,167.0,164.0,171.0,174.0,191.28571428571428,184.71428571428572,180.36666666666667,52.29631690573205,46.43511365572173,3.0,-7.0
2018-01-10,Wednesday,2,1,2018,2,0,1.0,1.0342586288362956,1.063334474495036,16.190308747819838,0,1,0,0,0,0,0,164.96442833783982,181,63,118,173.0,164.0,115.0,171.0,192.57142857142858,184.85714285714286,180.33333333333334,51.619948155911985,46.39273342114828,9.0,49.0
2018-01-11,Thursday,3,1,2018,2,0,1.0,1.0376453419686489,1.0634200616227318,18.04353619822534,0,0,0,0,0,0,0,165.5179310248262,168,58,110,181.0,175.0,159.0,162.0,195.0,189.57142857142858,180.66666666666666,50.43808085167388,41.88209510172467,6.0,16.0
2018-01-12,Friday,4,1,2018,2,0,1.0,1.0410208999737238,1.063505648750428,20.176589265599155,0,0,0,0,0,0,0,166.06974113839644,175,61,114,168.0,153.0,176.0,135.0,194.0,190.21428571428572,180.86666666666667,50.96730978447517,41.443527046644505,15.0,-23.0
2018-01-13,Saturday,5,1,2018,2,1,1.25,1.044384302600833,1.063591235878124,22.297488280674155,1,0,0,0,0,0,0,208.27462333779985,177,88,89,175.0,301.0,250.0,177.0,197.14285714285714,190.14285714285714,182.2,48.643014474257726,41.47076290381208,-126.0,51.0
2018-01-14,Sunday,6,1,2018,2,1,1.25,1.04773455320119,1.06367682300582,23.939704721466867,1,0,1,0,0,0,0,208.959555169212,254,139,115,177.0,215.0,213.0,153.0,179.42857142857142,184.92857142857142,182.2,16.43022765978562,37.791867838534905,-38.0,2.0
2018-01-15,Monday,0,1,2018,3,0,1.0,1.0510706590232377,1.063762410133516,20.37630151170147,0,0,0,0,0,0,0,167.7134186194773,180,62,118,254.0,167.0,163.0,240.0,185.0,187.85714285714286,185.56666666666666,30.81666215972563,41.53748472599966,87.0,4.0
2018-01-16,Tuesday,1,1,2018,3,0,1.0,1.0543916315068211,1.0638479972612118,23.279881868772293,1,0,0,0,0,0,0,168.256863826127,157,78,79,180.0,173.0,164.0,269.0,186.85714285714286,189.07142857142858,183.56666666666666,29.93007724362771,40.99993299378091,7.0,9.0
2018-01-17,Wednesday,2,1,2018,3,0,1.0,1.0576964865761218,1.063933584388908,20.61867553174612,1,0,0,0,0,0,0,168.7978221237732,187,93,94,157.0,181.0,164.0,154.0,184.57142857142858,188.57142857142858,179.83333333333334,31.72200678213334,41.37021278038734,-24.0,17.0
2018-01-18,Thursday,3,1,2018,3,0,1.0,1.060984244931258,1.064019171516604,21.214658837587045,0,0,0,0,0,0,0,169.336136592589,136,47,89,187.0,168.0,175.0,151.0,185.42857142857142,190.21428571428572,180.93333333333334,31.69046724625109,40.771744687162766,19.0,-7.0
2018-01-19,Friday,4,1,2018,3,0,1.0,1.064253932338473,1.0641047586443,18.992713326378976,0,0,0,0,0,0,0,169.8716510710917,175,61,114,136.0,175.0,153.0,187.0,180.85714285714286,187.42857142857142,180.43333333333334,36.55784718054652,43.15395388911372,-39.0,22.0
